2024-11-05 23:12:25,741 - Starting scraping of 927 games
2024-11-05 23:12:25,814 - Game 717271 already scraped with complete data, skipping.
2024-11-05 23:12:25,818 - Game 717277 already scraped with complete data, skipping.
2024-11-05 23:12:25,821 - Game 717282 already scraped with complete data, skipping.
2024-11-05 23:12:25,825 - Game 717276 already scraped with complete data, skipping.
2024-11-05 23:12:25,829 - Game 717280 already scraped with complete data, skipping.
2024-11-05 23:12:25,835 - Game 718558 already scraped with complete data, skipping.
2024-11-05 23:12:25,840 - Game 717275 already scraped with complete data, skipping.
2024-11-05 23:12:25,843 - Game 717255 already scraped with complete data, skipping.
2024-11-05 23:12:25,847 - Game 717262 already scraped with complete data, skipping.
2024-11-05 23:12:25,851 - Game 717259 already scraped with complete data, skipping.
2024-11-05 23:12:25,855 - Game 717256 already scraped with complete data, skipping.
2024-11-05 23:12:25,863 - Game 717272 already scraped with complete data, skipping.
2024-11-05 23:12:25,875 - Game 717260 already scraped with complete data, skipping.
2024-11-05 23:12:25,878 - Game 717269 already scraped with complete data, skipping.
2024-11-05 23:12:25,884 - Game 717258 already scraped with complete data, skipping.
2024-11-05 23:12:25,891 - Game 717267 already scraped with complete data, skipping.
2024-11-05 23:12:25,906 - Game 717270 already scraped with complete data, skipping.
2024-11-05 23:12:25,922 - Game 717261 already scraped with complete data, skipping.
2024-11-05 23:12:25,926 - Game 717265 already scraped with complete data, skipping.
2024-11-05 23:12:25,932 - Game 717264 already scraped with complete data, skipping.
2024-11-05 23:12:25,937 - Game 717263 already scraped with complete data, skipping.
2024-11-05 23:12:25,941 - Game 717266 already scraped with complete data, skipping.
2024-11-05 23:12:25,945 - Game 717239 already scraped with complete data, skipping.
2024-11-05 23:12:25,949 - Game 717254 already scraped with complete data, skipping.
2024-11-05 23:12:25,958 - Game 717244 already scraped with complete data, skipping.
2024-11-05 23:12:25,962 - Game 717253 already scraped with complete data, skipping.
2024-11-05 23:12:25,964 - Game 717251 already scraped with complete data, skipping.
2024-11-05 23:12:25,965 - Game 717249 already scraped with complete data, skipping.
2024-11-05 23:12:25,966 - Game 717257 already scraped with complete data, skipping.
2024-11-05 23:12:25,967 - Game 717246 already scraped with complete data, skipping.
2024-11-05 23:12:25,968 - Game 717245 already scraped with complete data, skipping.
2024-11-05 23:12:25,969 - Game 717252 already scraped with complete data, skipping.
2024-11-05 23:12:25,970 - Game 717242 already scraped with complete data, skipping.
2024-11-05 23:12:25,971 - Game 717250 already scraped with complete data, skipping.
2024-11-05 23:12:25,972 - Game 717240 already scraped with complete data, skipping.
2024-11-05 23:12:25,972 - Game 717248 exists but has incomplete data, re-scraping.
2024-11-05 23:13:39,056 - Game 717248 scraped successfully in 73.08 seconds
2024-11-05 23:13:40,063 - Game 717238 already scraped with complete data, skipping.
