2024-11-05 17:46:58,704 - Starting scraping of 1427 games
2024-11-05 17:46:58,868 - Game 717677 already scraped, skipping.
2024-11-05 17:46:58,868 - Game 717669 already scraped, skipping.
2024-11-05 17:46:58,868 - Game 717668 already scraped, skipping.
2024-11-05 17:46:58,868 - Game 717665 already scraped, skipping.
2024-11-05 17:46:58,871 - Game 717667 already scraped, skipping.
2024-11-05 17:46:58,871 - Game 717666 already scraped, skipping.
2024-11-05 17:46:58,872 - Game 717661 already scraped, skipping.
2024-11-05 17:46:58,872 - Game 717660 already scraped, skipping.
2024-11-05 17:46:58,875 - Game 717654 already scraped, skipping.
2024-11-05 17:46:58,876 - Game 717847 already scraped, skipping.
2024-11-05 17:46:58,876 - Game 717657 already scraped, skipping.
2024-11-05 17:46:58,876 - Game 717659 already scraped, skipping.
2024-11-05 17:46:58,879 - Game 717658 already scraped, skipping.
2024-11-05 17:46:58,880 - Game 717652 already scraped, skipping.
2024-11-05 17:46:58,880 - Game 717646 already scraped, skipping.
2024-11-05 17:46:58,880 - Game 717643 already scraped, skipping.
2024-11-05 17:46:58,880 - Game 717641 already scraped, skipping.
2024-11-05 17:46:58,884 - Game 717648 already scraped, skipping.
2024-11-05 17:46:58,884 - Game 717653 already scraped, skipping.
2024-11-05 17:46:58,884 - Game 717651 already scraped, skipping.
2024-11-05 17:46:58,884 - Game 717642 already scraped, skipping.
2024-11-05 17:46:58,884 - Game 717656 already scraped, skipping.
2024-11-05 17:46:58,884 - Game 717649 already scraped, skipping.
2024-11-05 17:46:58,884 - Game 717650 already scraped, skipping.
2024-11-05 17:46:58,884 - Game 717644 already scraped, skipping.
2024-11-05 17:46:58,884 - Game 717647 already scraped, skipping.
2024-11-05 17:46:58,884 - Game 717645 already scraped, skipping.
2024-11-05 17:46:58,884 - Game 717655 already scraped, skipping.
2024-11-05 17:46:58,884 - Game 717634 already scraped, skipping.
2024-11-05 17:46:58,884 - Game 717637 already scraped, skipping.
2024-11-05 17:46:58,885 - Game 717626 already scraped, skipping.
2024-11-05 17:46:58,885 - Game 717639 already scraped, skipping.
2024-11-05 17:46:58,885 - Game 717625 already scraped, skipping.
2024-11-05 17:46:58,885 - Game 717630 already scraped, skipping.
2024-11-05 17:46:58,885 - Game 717628 already scraped, skipping.
2024-11-05 17:46:58,885 - Game 717638 already scraped, skipping.
2024-11-05 17:46:58,885 - Game 717635 already scraped, skipping.
2024-11-05 17:46:58,885 - Game 717632 already scraped, skipping.
2024-11-05 17:46:58,885 - Game 717631 already scraped, skipping.
2024-11-05 17:46:58,885 - Game 717640 already scraped, skipping.
2024-11-05 17:46:58,885 - Game 717633 already scraped, skipping.
2024-11-05 17:46:58,885 - Game 717629 already scraped, skipping.
2024-11-05 17:46:58,885 - Game 717636 already scraped, skipping.
2024-11-05 17:46:58,885 - Game 717617 already scraped, skipping.
2024-11-05 17:46:58,886 - Game 717623 already scraped, skipping.
2024-11-05 17:46:58,886 - Game 717615 already scraped, skipping.
2024-11-05 17:46:58,886 - Game 717612 already scraped, skipping.
2024-11-05 17:46:58,886 - Game 717613 already scraped, skipping.
2024-11-05 17:46:58,886 - Game 717620 already scraped, skipping.
2024-11-05 17:46:58,886 - Game 717627 already scraped, skipping.
2024-11-05 17:46:58,886 - Game 717610 already scraped, skipping.
2024-11-05 17:46:58,886 - Game 717624 already scraped, skipping.
2024-11-05 17:46:58,886 - Game 717619 already scraped, skipping.
2024-11-05 17:46:58,886 - Game 717618 already scraped, skipping.
2024-11-05 17:46:58,886 - Game 717616 already scraped, skipping.
2024-11-05 17:46:58,886 - Game 717621 already scraped, skipping.
2024-11-05 17:46:58,886 - Game 717614 already scraped, skipping.
2024-11-05 17:46:58,886 - Game 717622 already scraped, skipping.
2024-11-05 17:46:58,887 - Game 717608 already scraped, skipping.
2024-11-05 17:46:58,887 - Game 717609 already scraped, skipping.
2024-11-05 17:46:58,887 - Game 717602 already scraped, skipping.
2024-11-05 17:46:58,887 - Game 717607 already scraped, skipping.
2024-11-05 17:46:58,887 - Game 717611 already scraped, skipping.
2024-11-05 17:46:58,887 - Game 717606 already scraped, skipping.
2024-11-05 17:46:58,887 - Game 717592 already scraped, skipping.
2024-11-05 17:46:58,887 - Game 717595 already scraped, skipping.
2024-11-05 17:46:58,887 - Game 717604 already scraped, skipping.
2024-11-05 17:46:58,887 - Game 717600 already scraped, skipping.
2024-11-05 17:46:58,887 - Game 717598 already scraped, skipping.
2024-11-05 17:46:58,887 - Game 717596 already scraped, skipping.
2024-11-05 17:46:58,887 - Game 717593 already scraped, skipping.
2024-11-05 17:46:58,887 - Game 717590 already scraped, skipping.
2024-11-05 17:46:58,888 - Game 717597 already scraped, skipping.
2024-11-05 17:46:58,888 - Game 717601 already scraped, skipping.
2024-11-05 17:46:58,888 - Game 717603 already scraped, skipping.
2024-11-05 17:46:58,888 - Game 717599 already scraped, skipping.
2024-11-05 17:46:58,888 - Game 717605 already scraped, skipping.
2024-11-05 17:46:58,888 - Game 717594 already scraped, skipping.
2024-11-05 17:46:58,888 - Game 717591 already scraped, skipping.
2024-11-05 17:46:58,888 - Game 717576 already scraped, skipping.
2024-11-05 17:46:58,888 - Game 717579 already scraped, skipping.
2024-11-05 17:46:58,888 - Game 717586 already scraped, skipping.
2024-11-05 17:46:58,888 - Game 717588 already scraped, skipping.
2024-11-05 17:46:58,888 - Game 717582 already scraped, skipping.
2024-11-05 17:46:58,888 - Game 717584 already scraped, skipping.
2024-11-05 17:46:58,888 - Game 717575 already scraped, skipping.
2024-11-05 17:46:58,889 - Game 717587 already scraped, skipping.
2024-11-05 17:46:58,889 - Game 717581 already scraped, skipping.
2024-11-05 17:46:58,889 - Game 717589 already scraped, skipping.
2024-11-05 17:46:58,889 - Game 717585 already scraped, skipping.
2024-11-05 17:48:09,015 - Game 717580 scraped successfully in 70.13 seconds
2024-11-05 17:48:19,261 - Game 717583 scraped successfully in 9.24 seconds
2024-11-05 17:48:30,047 - Game 717578 scraped successfully in 9.78 seconds
2024-11-05 17:49:40,555 - Game 717577 scraped successfully in 69.50 seconds
2024-11-05 17:49:51,331 - Game 717560 scraped successfully in 9.77 seconds
2024-11-05 17:50:01,699 - Game 717574 scraped successfully in 9.36 seconds
2024-11-05 17:50:10,871 - Game 717564 scraped successfully in 8.17 seconds
2024-11-05 17:50:22,460 - Game 717566 scraped successfully in 10.58 seconds
2024-11-05 17:50:28,832 - Game 717567 scraped successfully in 5.37 seconds
2024-11-05 17:50:37,549 - Game 717568 scraped successfully in 7.71 seconds
2024-11-05 17:50:47,836 - Game 717565 scraped successfully in 9.28 seconds
2024-11-05 17:50:57,893 - Game 717571 scraped successfully in 9.05 seconds
2024-11-05 17:51:07,968 - Game 717570 scraped successfully in 9.07 seconds
2024-11-05 17:51:16,818 - Game 717569 scraped successfully in 7.85 seconds
2024-11-05 17:51:27,309 - Game 717572 scraped successfully in 9.48 seconds
2024-11-05 17:51:37,419 - Game 717573 scraped successfully in 9.10 seconds
2024-11-05 17:51:46,641 - Game 717549 scraped successfully in 8.22 seconds
2024-11-05 17:51:56,360 - Game 717551 scraped successfully in 8.71 seconds
2024-11-05 17:52:04,328 - Game 717555 scraped successfully in 6.97 seconds
2024-11-05 17:52:14,667 - Game 717558 scraped successfully in 9.34 seconds
2024-11-05 17:52:25,006 - Game 717559 scraped successfully in 9.33 seconds
2024-11-05 17:52:35,914 - Game 717548 scraped successfully in 9.90 seconds
2024-11-05 17:52:46,528 - Game 717556 scraped successfully in 9.61 seconds
2024-11-05 17:52:57,141 - Game 717561 scraped successfully in 9.61 seconds
2024-11-05 17:53:07,660 - Game 717563 scraped successfully in 9.51 seconds
2024-11-05 17:53:18,466 - Game 717562 scraped successfully in 9.80 seconds
2024-11-05 17:53:28,407 - Game 717554 scraped successfully in 8.93 seconds
2024-11-05 17:53:40,008 - Game 717557 scraped successfully in 10.59 seconds
2024-11-05 17:53:49,835 - Game 717552 scraped successfully in 8.82 seconds
2024-11-05 17:53:59,775 - Game 717553 scraped successfully in 8.94 seconds
2024-11-05 17:54:10,389 - Game 717533 scraped successfully in 9.61 seconds
2024-11-05 17:54:21,892 - Game 717538 scraped successfully in 10.50 seconds
2024-11-05 17:54:33,040 - Game 717547 scraped successfully in 10.14 seconds
2024-11-05 17:54:42,052 - Game 717536 scraped successfully in 8.00 seconds
2024-11-05 17:54:52,810 - Game 717545 scraped successfully in 9.75 seconds
2024-11-05 17:55:02,588 - Game 717550 scraped successfully in 8.77 seconds
2024-11-05 17:55:12,320 - Game 717546 scraped successfully in 8.71 seconds
2024-11-05 17:55:22,475 - Game 717534 scraped successfully in 9.15 seconds
2024-11-05 17:55:30,782 - Game 717535 scraped successfully in 7.30 seconds
2024-11-05 17:55:40,248 - Game 717541 scraped successfully in 8.46 seconds
2024-11-05 17:55:49,906 - Game 717543 scraped successfully in 8.65 seconds
2024-11-05 17:56:00,260 - Game 717540 scraped successfully in 9.35 seconds
2024-11-05 17:56:10,156 - Game 717542 scraped successfully in 8.89 seconds
2024-11-05 17:56:20,444 - Game 717539 scraped successfully in 9.28 seconds
2024-11-05 17:56:30,849 - Game 717544 scraped successfully in 9.40 seconds
2024-11-05 17:56:41,009 - Game 717537 scraped successfully in 9.15 seconds
2024-11-05 17:56:49,324 - Game 717522 scraped successfully in 7.31 seconds
2024-11-05 17:57:01,413 - Game 717518 scraped successfully in 11.09 seconds
2024-11-05 17:57:13,005 - Game 717530 scraped successfully in 10.57 seconds
2024-11-05 17:57:24,414 - Game 717532 scraped successfully in 10.40 seconds
2024-11-05 17:57:34,704 - Game 717524 scraped successfully in 9.28 seconds
2024-11-05 17:57:45,781 - Game 717521 scraped successfully in 10.07 seconds
2024-11-05 17:57:57,035 - Game 717519 scraped successfully in 10.25 seconds
2024-11-05 17:58:09,950 - Game 717525 scraped successfully in 11.91 seconds
2024-11-05 17:58:20,313 - Game 717529 scraped successfully in 9.36 seconds
2024-11-05 17:58:31,006 - Game 717528 scraped successfully in 9.68 seconds
2024-11-05 17:58:41,940 - Game 717531 scraped successfully in 9.92 seconds
2024-11-05 17:58:55,934 - Game 717520 scraped successfully in 12.98 seconds
2024-11-05 17:59:06,181 - Game 717526 scraped successfully in 9.24 seconds
2024-11-05 17:59:16,342 - Game 717523 scraped successfully in 9.15 seconds
2024-11-05 17:59:27,507 - Game 717527 scraped successfully in 10.16 seconds
2024-11-05 17:59:39,704 - Game 717511 scraped successfully in 11.19 seconds
2024-11-05 17:59:50,023 - Game 717506 scraped successfully in 9.31 seconds
2024-11-05 18:00:01,317 - Game 717516 scraped successfully in 10.29 seconds
2024-11-05 18:00:07,512 - Game 717512 scraped successfully in 5.19 seconds
2024-11-05 18:00:18,862 - Game 717515 scraped successfully in 10.34 seconds
2024-11-05 18:00:30,182 - Game 717517 scraped successfully in 10.31 seconds
2024-11-05 18:00:42,069 - Game 717505 scraped successfully in 10.88 seconds
2024-11-05 18:00:53,097 - Game 717514 scraped successfully in 10.02 seconds
2024-11-05 18:01:04,352 - Game 717510 scraped successfully in 10.25 seconds
2024-11-05 18:01:15,440 - Game 717513 scraped successfully in 10.08 seconds
2024-11-05 18:01:25,331 - Game 717504 scraped successfully in 8.88 seconds
2024-11-05 18:01:38,104 - Game 717503 scraped successfully in 11.76 seconds
2024-11-05 18:01:50,412 - Game 717498 scraped successfully in 11.30 seconds
2024-11-05 18:02:01,924 - Game 717492 scraped successfully in 10.50 seconds
2024-11-05 18:03:12,084 - Game 717509 scraped successfully in 69.15 seconds
2024-11-05 18:03:23,210 - Game 717495 scraped successfully in 10.12 seconds
2024-11-05 18:03:34,682 - Game 717502 scraped successfully in 10.47 seconds
2024-11-05 18:03:45,206 - Game 717507 scraped successfully in 9.52 seconds
2024-11-05 18:03:55,567 - Game 717497 scraped successfully in 9.35 seconds
2024-11-05 18:04:04,853 - Game 717499 scraped successfully in 8.28 seconds
2024-11-05 18:04:14,730 - Game 717501 scraped successfully in 8.87 seconds
2024-11-05 18:04:25,317 - Game 717494 scraped successfully in 9.58 seconds
2024-11-05 18:04:35,730 - Game 717500 scraped successfully in 9.41 seconds
2024-11-05 18:04:47,143 - Game 717496 scraped successfully in 10.41 seconds
2024-11-05 18:04:58,231 - Game 717508 scraped successfully in 10.08 seconds
2024-11-05 18:05:09,293 - Game 717489 scraped successfully in 10.05 seconds
2024-11-05 18:05:21,057 - Game 717483 scraped successfully in 10.76 seconds
2024-11-05 18:05:30,328 - Game 717477 scraped successfully in 8.26 seconds
2024-11-05 18:05:41,519 - Game 717479 scraped successfully in 10.18 seconds
2024-11-05 18:05:55,114 - Game 717490 scraped successfully in 12.58 seconds
2024-11-05 18:06:05,444 - Game 717486 scraped successfully in 9.32 seconds
2024-11-05 18:06:16,141 - Game 717488 scraped successfully in 9.69 seconds
2024-11-05 18:06:26,288 - Game 717493 scraped successfully in 9.14 seconds
2024-11-05 18:07:36,860 - Game 717478 scraped successfully in 69.56 seconds
2024-11-05 18:07:47,859 - Game 717491 scraped successfully in 9.99 seconds
2024-11-05 18:07:57,065 - Game 717484 scraped successfully in 8.20 seconds
2024-11-05 18:08:08,127 - Game 717485 scraped successfully in 10.05 seconds
2024-11-05 18:08:17,864 - Game 717482 scraped successfully in 8.73 seconds
2024-11-05 18:09:29,457 - Game 717487 scraped successfully in 70.59 seconds
2024-11-05 18:09:39,486 - Game 717467 scraped successfully in 9.02 seconds
2024-11-05 18:09:51,913 - Game 717474 scraped successfully in 11.40 seconds
2024-11-05 18:10:03,539 - Game 717470 scraped successfully in 10.62 seconds
2024-11-05 18:10:13,741 - Game 717462 scraped successfully in 9.19 seconds
2024-11-05 18:10:24,139 - Game 717469 scraped successfully in 9.39 seconds
2024-11-05 18:11:35,957 - Game 717473 scraped successfully in 70.81 seconds
2024-11-05 18:11:49,342 - Game 717481 scraped successfully in 12.38 seconds
2024-11-05 18:12:03,348 - Game 717472 scraped successfully in 13.00 seconds
2024-11-05 18:12:15,061 - Game 717471 scraped successfully in 10.71 seconds
2024-11-05 18:12:26,199 - Game 717476 scraped successfully in 10.13 seconds
2024-11-05 18:13:38,881 - Game 717468 scraped successfully in 71.68 seconds
2024-11-05 18:14:49,352 - Game 717480 scraped successfully in 69.46 seconds
2024-11-05 18:15:00,571 - Game 717475 scraped successfully in 10.21 seconds
2024-11-05 18:15:11,692 - Game 717453 scraped successfully in 10.11 seconds
2024-11-05 18:15:22,398 - Game 717459 scraped successfully in 9.70 seconds
2024-11-05 18:15:32,213 - Game 717452 scraped successfully in 8.81 seconds
2024-11-05 18:15:42,430 - Game 717456 scraped successfully in 9.21 seconds
2024-11-05 18:15:53,541 - Game 717448 scraped successfully in 10.10 seconds
2024-11-05 18:16:03,179 - Game 717463 scraped successfully in 8.63 seconds
2024-11-05 18:16:17,687 - Game 717466 scraped successfully in 13.50 seconds
2024-11-05 18:16:28,400 - Game 717465 scraped successfully in 9.70 seconds
2024-11-05 18:16:42,499 - Game 717454 scraped successfully in 13.09 seconds
2024-11-05 18:16:52,220 - Game 717460 scraped successfully in 8.70 seconds
2024-11-05 18:17:01,905 - Game 717461 scraped successfully in 8.68 seconds
2024-11-05 18:18:13,943 - Game 717457 scraped successfully in 71.03 seconds
2024-11-05 18:18:26,564 - Game 717458 scraped successfully in 11.61 seconds
2024-11-05 18:18:39,348 - Game 717455 scraped successfully in 11.77 seconds
2024-11-05 18:18:48,865 - Game 717464 scraped successfully in 8.51 seconds
2024-11-05 18:19:00,918 - Game 717440 scraped successfully in 11.04 seconds
2024-11-05 18:19:13,400 - Game 717444 scraped successfully in 11.48 seconds
2024-11-05 18:19:24,367 - Game 717439 scraped successfully in 9.96 seconds
2024-11-05 18:19:35,439 - Game 717437 scraped successfully in 10.06 seconds
2024-11-05 18:19:46,032 - Game 717451 scraped successfully in 9.58 seconds
2024-11-05 18:19:58,209 - Game 717443 scraped successfully in 11.17 seconds
2024-11-05 18:20:10,118 - Game 717438 scraped successfully in 10.90 seconds
2024-11-05 18:20:23,584 - Game 717450 scraped successfully in 12.44 seconds
2024-11-05 18:20:37,512 - Game 717436 scraped successfully in 12.92 seconds
2024-11-05 18:20:50,210 - Game 717441 scraped successfully in 11.69 seconds
2024-11-05 18:22:16,793 - Game 717449 scraped successfully in 85.56 seconds
2024-11-05 18:22:28,587 - Game 717442 scraped successfully in 10.76 seconds
2024-11-05 18:22:38,540 - Game 717446 scraped successfully in 8.94 seconds
2024-11-05 18:22:49,363 - Game 717445 scraped successfully in 9.81 seconds
2024-11-05 18:22:59,190 - Game 717447 scraped successfully in 8.81 seconds
2024-11-05 18:23:09,664 - Game 717430 scraped successfully in 9.47 seconds
2024-11-05 18:23:19,114 - Game 717427 scraped successfully in 8.44 seconds
2024-11-05 18:23:30,380 - Game 717425 scraped successfully in 10.26 seconds
2024-11-05 18:24:39,642 - Game 717422 scraped successfully in 68.25 seconds
2024-11-05 18:24:49,292 - Game 717434 scraped successfully in 8.64 seconds
2024-11-05 18:24:59,113 - Game 717426 scraped successfully in 8.82 seconds
2024-11-05 18:25:09,550 - Game 717432 scraped successfully in 9.43 seconds
2024-11-05 18:25:18,908 - Game 717423 scraped successfully in 8.35 seconds
2024-11-05 18:25:28,074 - Game 717429 scraped successfully in 8.16 seconds
2024-11-05 18:25:40,797 - Game 717435 scraped successfully in 11.71 seconds
2024-11-05 18:25:52,560 - Game 717431 scraped successfully in 10.75 seconds
2024-11-05 18:26:05,345 - Game 717428 scraped successfully in 11.78 seconds
2024-11-05 18:26:18,722 - Game 717424 scraped successfully in 12.34 seconds
2024-11-05 18:26:31,804 - Game 717433 scraped successfully in 12.07 seconds
2024-11-05 18:26:49,134 - Game 717405 scraped successfully in 16.32 seconds
2024-11-05 18:27:04,874 - Game 717409 scraped successfully in 14.72 seconds
2024-11-05 18:28:23,233 - Game 717420 scraped successfully in 77.35 seconds
2024-11-05 18:29:33,363 - Game 717414 scraped successfully in 69.06 seconds
2024-11-05 18:31:00,053 - Game 717407 scraped successfully in 85.67 seconds
2024-11-05 18:31:17,842 - Game 717419 scraped successfully in 16.69 seconds
2024-11-05 18:31:37,132 - Game 717406 scraped successfully in 18.19 seconds
2024-11-05 18:31:58,945 - Game 717413 scraped successfully in 20.78 seconds
2024-11-05 18:32:17,913 - Game 717417 scraped successfully in 17.90 seconds
2024-11-05 18:32:32,562 - Game 717418 scraped successfully in 13.60 seconds
2024-11-05 18:32:44,395 - Game 717416 scraped successfully in 10.82 seconds
2024-11-05 18:32:55,677 - Game 717415 scraped successfully in 10.27 seconds
2024-11-05 18:33:06,485 - Game 717412 scraped successfully in 9.80 seconds
2024-11-05 18:33:16,835 - Game 717410 scraped successfully in 9.34 seconds
2024-11-05 18:34:36,604 - Game 717389 scraped successfully in 78.76 seconds
2024-11-05 18:35:49,041 - Game 717399 scraped successfully in 71.28 seconds
2024-11-05 18:35:59,526 - Game 717404 scraped successfully in 9.44 seconds
2024-11-05 18:36:09,905 - Game 717395 scraped successfully in 9.37 seconds
2024-11-05 18:36:19,559 - Game 717396 scraped successfully in 8.64 seconds
2024-11-05 18:36:29,033 - Game 717403 scraped successfully in 8.46 seconds
2024-11-05 18:36:38,287 - Game 717390 scraped successfully in 8.24 seconds
2024-11-05 18:36:49,435 - Game 717400 scraped successfully in 10.14 seconds
2024-11-05 18:37:00,603 - Game 717401 scraped successfully in 10.16 seconds
2024-11-05 18:37:12,109 - Game 717397 scraped successfully in 10.50 seconds
2024-11-05 18:37:23,182 - Game 717408 scraped successfully in 10.07 seconds
2024-11-05 18:37:34,220 - Game 717398 scraped successfully in 10.03 seconds
2024-11-05 18:37:43,339 - Game 717402 scraped successfully in 8.11 seconds
2024-11-05 18:37:52,782 - Game 717392 scraped successfully in 8.44 seconds
2024-11-05 18:37:58,060 - Failed to scrape game 717394: Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=130.0.6723.92)
Stacktrace:
0   chromedriver                        0x0000000102f8fed4 cxxbridge1$str$ptr + 1906348
1   chromedriver                        0x0000000102f88344 cxxbridge1$str$ptr + 1874716
2   chromedriver                        0x0000000102b9c264 cxxbridge1$string$len + 89492
3   chromedriver                        0x0000000102b860fc core::str::slice_error_fail::hbaf5d05fe3921cd2 + 63636
4   chromedriver                        0x0000000102b8603c core::str::slice_error_fail::hbaf5d05fe3921cd2 + 63444
5   chromedriver                        0x0000000102c1a238 cxxbridge1$string$len + 605544
6   chromedriver                        0x0000000102bd5134 cxxbridge1$string$len + 322660
7   chromedriver                        0x0000000102bd5d84 cxxbridge1$string$len + 325812
8   chromedriver                        0x0000000102f57f90 cxxbridge1$str$ptr + 1677160
9   chromedriver                        0x0000000102f5c8fc cxxbridge1$str$ptr + 1695956
