2024-11-05 21:24:27,197 - Starting scraping of 1427 games
2024-11-05 21:24:27,238 - Game 717772 already scraped, skipping.
2024-11-05 21:24:27,241 - Game 717780 already scraped, skipping.
2024-11-05 21:24:27,241 - Game 717788 already scraped, skipping.
2024-11-05 21:24:27,246 - Game 717777 already scraped, skipping.
2024-11-05 21:24:27,250 - Game 717783 already scraped, skipping.
2024-11-05 21:24:27,253 - Game 717762 already scraped, skipping.
2024-11-05 21:24:27,257 - Game 717761 already scraped, skipping.
2024-11-05 21:24:27,261 - Game 717767 already scraped, skipping.
2024-11-05 21:24:27,265 - Game 717763 already scraped, skipping.
2024-11-05 21:24:27,265 - Game 717757 already scraped, skipping.
2024-11-05 21:24:27,265 - Game 717760 already scraped, skipping.
2024-11-05 21:24:27,265 - Game 717759 already scraped, skipping.
2024-11-05 21:24:27,265 - Game 717766 already scraped, skipping.
2024-11-05 21:24:27,265 - Game 717769 already scraped, skipping.
2024-11-05 21:24:27,266 - Game 717758 already scraped, skipping.
2024-11-05 21:24:27,269 - Game 717765 already scraped, skipping.
2024-11-05 21:24:27,273 - Game 717768 already scraped, skipping.
2024-11-05 21:24:27,274 - Game 717764 already scraped, skipping.
2024-11-05 21:24:27,278 - Game 717770 already scraped, skipping.
2024-11-05 21:24:27,278 - Game 717784 already scraped, skipping.
2024-11-05 21:24:27,282 - Game 717771 already scraped, skipping.
2024-11-05 21:24:27,286 - Game 717746 already scraped, skipping.
2024-11-05 21:24:27,290 - Game 717756 already scraped, skipping.
2024-11-05 21:24:27,290 - Game 717754 already scraped, skipping.
2024-11-05 21:24:27,290 - Game 717747 already scraped, skipping.
2024-11-05 21:24:27,294 - Game 717755 already scraped, skipping.
2024-11-05 21:24:27,294 - Game 717748 already scraped, skipping.
2024-11-05 21:24:27,298 - Game 717753 already scraped, skipping.
2024-11-05 21:24:27,301 - Game 717750 already scraped, skipping.
2024-11-05 21:24:27,301 - Game 717751 already scraped, skipping.
2024-11-05 21:24:27,302 - Game 717752 already scraped, skipping.
2024-11-05 21:24:27,306 - Game 717737 already scraped, skipping.
2024-11-05 21:24:27,306 - Game 717735 already scraped, skipping.
2024-11-05 21:24:27,306 - Game 717745 already scraped, skipping.
2024-11-05 21:24:27,309 - Game 717740 already scraped, skipping.
2024-11-05 21:24:27,310 - Game 717744 already scraped, skipping.
2024-11-05 21:24:27,314 - Game 717739 already scraped, skipping.
2024-11-05 21:24:27,314 - Game 717731 already scraped, skipping.
2024-11-05 21:24:27,318 - Game 717733 already scraped, skipping.
2024-11-05 21:24:27,319 - Game 717743 already scraped, skipping.
2024-11-05 21:24:27,319 - Game 717749 already scraped, skipping.
2024-11-05 21:24:27,322 - Game 717732 already scraped, skipping.
2024-11-05 21:24:27,323 - Game 717741 already scraped, skipping.
2024-11-05 21:24:27,323 - Game 717742 already scraped, skipping.
2024-11-05 21:24:27,323 - Game 717736 already scraped, skipping.
2024-11-05 21:24:27,323 - Game 717738 already scraped, skipping.
2024-11-05 21:24:27,327 - Game 717727 already scraped, skipping.
2024-11-05 21:24:27,327 - Game 717725 already scraped, skipping.
2024-11-05 21:24:27,331 - Game 717724 already scraped, skipping.
2024-11-05 21:24:27,336 - Game 717720 already scraped, skipping.
2024-11-05 21:24:27,339 - Game 717729 already scraped, skipping.
2024-11-05 21:24:27,340 - Game 717719 already scraped, skipping.
2024-11-05 21:24:27,340 - Game 717721 already scraped, skipping.
2024-11-05 21:24:27,340 - Game 717722 already scraped, skipping.
2024-11-05 21:24:27,343 - Game 717718 already scraped, skipping.
2024-11-05 21:24:27,344 - Game 717734 already scraped, skipping.
2024-11-05 21:24:27,344 - Game 717717 already scraped, skipping.
2024-11-05 21:24:27,348 - Game 717723 already scraped, skipping.
2024-11-05 21:24:27,348 - Game 717726 already scraped, skipping.
2024-11-05 21:24:27,351 - Game 717728 already scraped, skipping.
2024-11-05 21:24:27,352 - Game 717707 already scraped, skipping.
2024-11-05 21:24:27,352 - Game 717705 already scraped, skipping.
2024-11-05 21:24:27,356 - Game 717716 already scraped, skipping.
2024-11-05 21:24:27,356 - Game 717710 already scraped, skipping.
2024-11-05 21:24:27,356 - Game 717708 already scraped, skipping.
2024-11-05 21:24:27,360 - Game 717706 already scraped, skipping.
2024-11-05 21:24:27,360 - Game 717702 already scraped, skipping.
2024-11-05 21:24:27,360 - Game 717704 already scraped, skipping.
2024-11-05 21:24:27,360 - Game 717713 already scraped, skipping.
2024-11-05 21:24:27,364 - Game 717714 already scraped, skipping.
2024-11-05 21:24:27,364 - Game 717703 already scraped, skipping.
2024-11-05 21:24:27,367 - Game 717709 already scraped, skipping.
2024-11-05 21:24:27,367 - Game 717715 already scraped, skipping.
2024-11-05 21:24:27,368 - Game 717730 already scraped, skipping.
2024-11-05 21:24:27,368 - Game 717712 already scraped, skipping.
2024-11-05 21:24:27,368 - Game 717711 already scraped, skipping.
2024-11-05 21:24:27,368 - Game 717694 already scraped, skipping.
2024-11-05 21:24:27,368 - Game 717696 already scraped, skipping.
2024-11-05 21:24:27,368 - Game 717697 already scraped, skipping.
2024-11-05 21:24:27,368 - Game 717700 already scraped, skipping.
2024-11-05 21:24:27,368 - Game 717699 already scraped, skipping.
2024-11-05 21:24:27,368 - Game 717698 already scraped, skipping.
2024-11-05 21:24:27,368 - Game 717701 already scraped, skipping.
2024-11-05 21:24:27,368 - Game 717692 already scraped, skipping.
2024-11-05 21:24:27,368 - Game 717693 already scraped, skipping.
2024-11-05 21:24:27,369 - Game 717695 already scraped, skipping.
2024-11-05 21:24:27,369 - Game 717678 already scraped, skipping.
2024-11-05 21:24:27,369 - Game 717682 already scraped, skipping.
2024-11-05 21:24:27,369 - Game 717680 already scraped, skipping.
2024-11-05 21:24:27,369 - Game 717688 already scraped, skipping.
2024-11-05 21:24:27,369 - Game 717679 already scraped, skipping.
2024-11-05 21:24:27,369 - Game 717690 already scraped, skipping.
2024-11-05 21:24:27,369 - Game 717691 already scraped, skipping.
2024-11-05 21:24:27,369 - Game 717689 already scraped, skipping.
2024-11-05 21:24:27,369 - Game 717686 already scraped, skipping.
2024-11-05 21:24:27,369 - Game 717687 already scraped, skipping.
2024-11-05 21:24:27,369 - Game 717685 already scraped, skipping.
2024-11-05 21:24:27,369 - Game 717681 already scraped, skipping.
2024-11-05 21:24:27,369 - Game 717683 already scraped, skipping.
2024-11-05 21:24:27,370 - Game 717675 already scraped, skipping.
2024-11-05 21:24:27,370 - Game 717684 already scraped, skipping.
2024-11-05 21:24:27,370 - Game 717662 already scraped, skipping.
2024-11-05 21:24:27,370 - Game 717670 already scraped, skipping.
2024-11-05 21:24:27,370 - Game 717672 already scraped, skipping.
2024-11-05 21:24:27,370 - Game 717674 already scraped, skipping.
2024-11-05 21:24:27,370 - Game 717663 already scraped, skipping.
2024-11-05 21:24:27,370 - Game 717676 already scraped, skipping.
2024-11-05 21:24:27,370 - Game 717673 already scraped, skipping.
2024-11-05 21:24:27,370 - Game 717671 already scraped, skipping.
2024-11-05 21:24:27,370 - Game 717677 already scraped, skipping.
2024-11-05 21:24:27,370 - Game 717669 already scraped, skipping.
2024-11-05 21:24:27,371 - Game 717668 already scraped, skipping.
2024-11-05 21:24:27,371 - Game 717665 already scraped, skipping.
2024-11-05 21:24:27,371 - Game 717667 already scraped, skipping.
2024-11-05 21:24:27,371 - Game 717666 already scraped, skipping.
2024-11-05 21:24:27,371 - Game 717661 already scraped, skipping.
2024-11-05 21:24:27,371 - Game 717660 already scraped, skipping.
2024-11-05 21:24:27,371 - Game 717654 already scraped, skipping.
2024-11-05 21:24:27,371 - Game 717847 already scraped, skipping.
2024-11-05 21:24:27,371 - Game 717657 already scraped, skipping.
2024-11-05 21:24:27,371 - Game 717659 already scraped, skipping.
2024-11-05 21:24:27,372 - Game 717658 already scraped, skipping.
2024-11-05 21:24:27,372 - Game 717652 already scraped, skipping.
2024-11-05 21:24:27,372 - Game 717646 already scraped, skipping.
2024-11-05 21:24:27,372 - Game 717643 already scraped, skipping.
2024-11-05 21:24:27,372 - Game 717641 already scraped, skipping.
2024-11-05 21:24:27,372 - Game 717648 already scraped, skipping.
2024-11-05 21:24:27,372 - Game 717653 already scraped, skipping.
2024-11-05 21:24:27,372 - Game 717651 already scraped, skipping.
2024-11-05 21:24:27,372 - Game 717642 already scraped, skipping.
2024-11-05 21:24:27,372 - Game 717656 already scraped, skipping.
2024-11-05 21:24:27,373 - Game 717649 already scraped, skipping.
2024-11-05 21:24:27,373 - Game 717650 already scraped, skipping.
2024-11-05 21:24:27,373 - Game 717644 already scraped, skipping.
2024-11-05 21:24:27,373 - Game 717647 already scraped, skipping.
2024-11-05 21:24:27,373 - Game 717645 already scraped, skipping.
2024-11-05 21:24:27,373 - Game 717655 already scraped, skipping.
2024-11-05 21:24:27,373 - Game 717634 already scraped, skipping.
2024-11-05 21:24:27,373 - Game 717637 already scraped, skipping.
2024-11-05 21:24:27,373 - Game 717626 already scraped, skipping.
2024-11-05 21:24:27,373 - Game 717639 already scraped, skipping.
2024-11-05 21:24:27,373 - Game 717625 already scraped, skipping.
2024-11-05 21:24:27,373 - Game 717630 already scraped, skipping.
2024-11-05 21:24:27,373 - Game 717628 already scraped, skipping.
2024-11-05 21:24:27,373 - Game 717638 already scraped, skipping.
2024-11-05 21:24:27,374 - Game 717635 already scraped, skipping.
2024-11-05 21:24:27,374 - Game 717632 already scraped, skipping.
2024-11-05 21:24:27,374 - Game 717631 already scraped, skipping.
2024-11-05 21:24:27,374 - Game 717640 already scraped, skipping.
2024-11-05 21:24:27,374 - Game 717633 already scraped, skipping.
2024-11-05 21:24:27,374 - Game 717629 already scraped, skipping.
2024-11-05 21:24:27,374 - Game 717636 already scraped, skipping.
2024-11-05 21:24:27,374 - Game 717617 already scraped, skipping.
2024-11-05 21:24:27,374 - Game 717623 already scraped, skipping.
2024-11-05 21:24:27,374 - Game 717615 already scraped, skipping.
2024-11-05 21:24:27,374 - Game 717612 already scraped, skipping.
2024-11-05 21:24:27,374 - Game 717613 already scraped, skipping.
2024-11-05 21:24:27,374 - Game 717620 already scraped, skipping.
2024-11-05 21:24:27,374 - Game 717627 already scraped, skipping.
2024-11-05 21:24:27,375 - Game 717610 already scraped, skipping.
2024-11-05 21:24:27,375 - Game 717624 already scraped, skipping.
2024-11-05 21:24:27,375 - Game 717619 already scraped, skipping.
2024-11-05 21:24:27,375 - Game 717618 already scraped, skipping.
2024-11-05 21:24:27,375 - Game 717616 already scraped, skipping.
2024-11-05 21:24:27,375 - Game 717621 already scraped, skipping.
2024-11-05 21:24:27,375 - Game 717614 already scraped, skipping.
2024-11-05 21:24:27,375 - Game 717622 already scraped, skipping.
2024-11-05 21:24:27,375 - Game 717608 already scraped, skipping.
2024-11-05 21:24:27,375 - Game 717609 already scraped, skipping.
2024-11-05 21:24:27,375 - Game 717602 already scraped, skipping.
2024-11-05 21:24:27,375 - Game 717607 already scraped, skipping.
2024-11-05 21:24:27,376 - Game 717611 already scraped, skipping.
2024-11-05 21:24:27,376 - Game 717606 already scraped, skipping.
2024-11-05 21:24:27,376 - Game 717592 already scraped, skipping.
2024-11-05 21:24:27,376 - Game 717595 already scraped, skipping.
2024-11-05 21:24:27,376 - Game 717604 already scraped, skipping.
2024-11-05 21:24:27,376 - Game 717600 already scraped, skipping.
2024-11-05 21:24:27,376 - Game 717598 already scraped, skipping.
2024-11-05 21:24:27,376 - Game 717596 already scraped, skipping.
2024-11-05 21:24:27,376 - Game 717593 already scraped, skipping.
2024-11-05 21:24:27,376 - Game 717590 already scraped, skipping.
2024-11-05 21:24:27,376 - Game 717597 already scraped, skipping.
2024-11-05 21:24:27,376 - Game 717601 already scraped, skipping.
2024-11-05 21:24:27,376 - Game 717603 already scraped, skipping.
2024-11-05 21:24:27,377 - Game 717599 already scraped, skipping.
2024-11-05 21:24:27,377 - Game 717605 already scraped, skipping.
2024-11-05 21:24:27,377 - Game 717594 already scraped, skipping.
2024-11-05 21:24:27,377 - Game 717591 already scraped, skipping.
2024-11-05 21:24:27,377 - Game 717576 already scraped, skipping.
2024-11-05 21:24:27,377 - Game 717579 already scraped, skipping.
2024-11-05 21:24:27,377 - Game 717586 already scraped, skipping.
2024-11-05 21:24:27,377 - Game 717588 already scraped, skipping.
2024-11-05 21:24:27,377 - Game 717582 already scraped, skipping.
2024-11-05 21:24:27,378 - Game 717584 already scraped, skipping.
2024-11-05 21:24:27,378 - Game 717575 already scraped, skipping.
2024-11-05 21:24:27,378 - Game 717587 already scraped, skipping.
2024-11-05 21:24:27,378 - Game 717581 already scraped, skipping.
2024-11-05 21:24:27,378 - Game 717589 already scraped, skipping.
2024-11-05 21:24:27,378 - Game 717585 already scraped, skipping.
2024-11-05 21:24:27,378 - Game 717580 already scraped, skipping.
2024-11-05 21:24:27,378 - Game 717583 already scraped, skipping.
2024-11-05 21:24:27,378 - Game 717578 already scraped, skipping.
2024-11-05 21:24:27,378 - Game 717577 already scraped, skipping.
2024-11-05 21:24:27,378 - Game 717560 already scraped, skipping.
2024-11-05 21:24:27,378 - Game 717574 already scraped, skipping.
2024-11-05 21:24:27,379 - Game 717564 already scraped, skipping.
2024-11-05 21:24:27,379 - Game 717566 already scraped, skipping.
2024-11-05 21:24:27,379 - Game 717567 already scraped, skipping.
2024-11-05 21:24:27,379 - Game 717568 already scraped, skipping.
2024-11-05 21:24:27,379 - Game 717565 already scraped, skipping.
