Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,Third_Base,Second_Base,First_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Away_Lineup_1,Home_Lineup_2,Away_Lineup_2,Home_Lineup_3,Away_Lineup_3,Home_Lineup_4,Away_Lineup_4,Home_Lineup_5,Away_Lineup_5,Home_Lineup_6,Away_Lineup_6,Home_Lineup_7,Away_Lineup_7,Home_Lineup_8,Away_Lineup_8,Home_Lineup_9,Away_Lineup_9,Home_DH,Away_DH,Home_C,Away_C,Home_1B,Away_1B,Home_2B,Away_2B,Home_3B,Away_3B,Home_SS,Away_SS,Home_LF,Away_LF,Home_CF,Away_CF,Home_RF,Away_RF
Flyout,False,1,Top,1,0,0,,,,543101,669330,664774,624428,605204,668939,527038,623993,666165,669720,571745,543305,672275,663624,669477,623507,689172,543510,596103,622761,527038,668939,672275,543510,664774,663624,689172,624428,605204,623507,669477,622761,666165,669720,596103,543305,571745,623993
Groundout,False,1,Top,2,0,1,,,,543101,669330,664774,624428,605204,668939,527038,623993,666165,669720,571745,543305,672275,663624,669477,623507,689172,543510,596103,622761,527038,668939,672275,543510,664774,663624,689172,624428,605204,623507,669477,622761,666165,669720,596103,543305,571745,623993
Pop Out,False,1,Top,3,0,2,,,,543101,669330,664774,624428,605204,668939,527038,623993,666165,669720,571745,543305,672275,663624,669477,623507,689172,543510,596103,622761,527038,668939,672275,543510,664774,663624,689172,624428,605204,623507,669477,622761,666165,669720,596103,543305,571745,623993
Strikeout,False,1,Bot,4,0,0,,,,543101,669330,664774,624428,605204,668939,527038,623993,666165,669720,571745,543305,672275,663624,669477,623507,689172,543510,596103,622761,527038,668939,672275,543510,664774,663624,689172,624428,605204,623507,669477,622761,666165,669720,596103,543305,571745,623993
Single,False,1,Bot,5,0,1,,,,543101,669330,664774,624428,605204,668939,527038,623993,666165,669720,571745,543305,672275,663624,669477,623507,689172,543510,596103,622761,527038,668939,672275,543510,664774,663624,689172,624428,605204,623507,669477,622761,666165,669720,596103,543305,571745,623993
Flyout,False,1,Bot,6,0,1,,,605204,543101,669330,664774,624428,605204,668939,527038,623993,666165,669720,571745,543305,672275,663624,669477,623507,689172,543510,596103,622761,527038,668939,672275,543510,664774,663624,689172,624428,605204,623507,669477,622761,666165,669720,596103,543305,571745,623993
Strikeout,False,1,Bot,7,0,2,,,605204,543101,669330,664774,624428,605204,668939,527038,623993,666165,669720,571745,543305,672275,663624,669477,623507,689172,543510,596103,622761,527038,668939,672275,543510,664774,663624,689172,624428,605204,623507,669477,622761,666165,669720,596103,543305,571745,623993
Strikeout,False,2,Top,8,0,0,,,,543101,669330,664774,624428,605204,668939,527038,623993,666165,669720,571745,543305,672275,663624,669477,623507,689172,543510,596103,622761,527038,668939,672275,543510,664774,663624,689172,624428,605204,623507,669477,622761,666165,669720,596103,543305,571745,623993
Single,False,2,Top,9,0,1,,,,543101,669330,664774,624428,605204,668939,527038,623993,666165,669720,571745,543305,672275,663624,669477,623507,689172,543510,596103,622761,527038,668939,672275,543510,664774,663624,689172,624428,605204,623507,669477,622761,666165,669720,596103,543305,571745,623993
Groundout,False,2,Top,10,0,1,,543305,,543101,669330,664774,624428,605204,668939,527038,623993,666165,669720,571745,543305,672275,663624,669477,623507,689172,543510,596103,622761,527038,668939,672275,543510,664774,663624,689172,624428,605204,623507,669477,622761,666165,669720,596103,543305,571745,623993
Groundout,False,2,Top,11,0,2,543305,,,543101,669330,664774,624428,605204,668939,527038,623993,666165,669720,571745,543305,672275,663624,669477,623507,689172,543510,596103,622761,527038,668939,672275,543510,664774,663624,689172,624428,605204,623507,669477,622761,666165,669720,596103,543305,571745,623993
Strikeout,False,2,Bot,12,0,0,,,,543101,669330,664774,624428,605204,668939,527038,623993,666165,669720,571745,543305,672275,663624,669477,623507,689172,543510,596103,622761,527038,668939,672275,543510,664774,663624,689172,624428,605204,623507,669477,622761,666165,669720,596103,543305,571745,623993
Strikeout,False,2,Bot,13,0,1,,,,543101,669330,664774,624428,605204,668939,527038,623993,666165,669720,571745,543305,672275,663624,669477,623507,689172,543510,596103,622761,527038,668939,672275,543510,664774,663624,689172,624428,605204,623507,669477,622761,666165,669720,596103,543305,571745,623993
Pop Out,False,2,Bot,14,0,2,,,,543101,669330,664774,624428,605204,668939,527038,623993,666165,669720,571745,543305,672275,663624,669477,623507,689172,543510,596103,622761,527038,668939,672275,543510,664774,663624,689172,624428,605204,623507,669477,622761,666165,669720,596103,543305,571745,623993
Walk,False,3,Top,15,0,0,,,,543101,669330,664774,624428,605204,668939,527038,623993,666165,669720,571745,543305,672275,663624,669477,623507,689172,543510,596103,622761,527038,668939,672275,543510,664774,663624,689172,624428,605204,623507,669477,622761,666165,669720,596103,543305,571745,623993
Double,False,3,Top,16,0,0,,,543510,543101,669330,664774,624428,605204,668939,527038,623993,666165,669720,571745,543305,672275,663624,669477,623507,689172,543510,596103,622761,527038,668939,672275,543510,664774,663624,689172,624428,605204,623507,669477,622761,666165,669720,596103,543305,571745,623993
Sac Fly,False,3,Top,17,0,0,543510,622761,,543101,669330,664774,624428,605204,668939,527038,623993,666165,669720,571745,543305,672275,663624,669477,623507,689172,543510,596103,622761,527038,668939,672275,543510,664774,663624,689172,624428,605204,623507,669477,622761,666165,669720,596103,543305,571745,623993
Single,False,3,Top,18,-1,1,,622761,,543101,669330,664774,624428,605204,668939,527038,623993,666165,669720,571745,543305,672275,663624,669477,623507,689172,543510,596103,622761,527038,668939,672275,543510,664774,663624,689172,624428,605204,623507,669477,622761,666165,669720,596103,543305,571745,623993
Pop Out,False,3,Top,19,-1,1,622761,,668939,543101,669330,664774,624428,605204,668939,527038,623993,666165,669720,571745,543305,672275,663624,669477,623507,689172,543510,596103,622761,527038,668939,672275,543510,664774,663624,689172,624428,605204,623507,669477,622761,666165,669720,596103,543305,571745,623993
Single,False,3,Top,20,-1,2,622761,,668939,543101,669330,664774,624428,605204,668939,527038,623993,666165,669720,571745,543305,672275,663624,669477,623507,689172,543510,596103,622761,527038,668939,672275,543510,664774,663624,689172,624428,605204,623507,669477,622761,666165,669720,596103,543305,571745,623993
Stolen Base 2B,True,3,Top,21,-2,2,668939,,669720,543101,669330,664774,624428,605204,668939,527038,623993,666165,669720,571745,543305,672275,663624,669477,623507,689172,543510,596103,622761,527038,668939,672275,543510,664774,663624,689172,624428,605204,623507,669477,622761,666165,669720,596103,543305,571745,623993
Walk,False,3,Top,21,-2,2,668939,669720,,543101,669330,664774,624428,605204,668939,527038,623993,666165,669720,571745,543305,672275,663624,669477,623507,689172,543510,596103,622761,527038,668939,672275,543510,664774,663624,689172,624428,605204,623507,669477,622761,666165,669720,596103,543305,571745,623993
Walk,False,3,Top,22,-2,2,668939,669720,543305,543101,669330,664774,624428,605204,668939,527038,623993,666165,669720,571745,543305,672275,663624,669477,623507,689172,543510,596103,622761,527038,668939,672275,543510,664774,663624,689172,624428,605204,623507,669477,622761,666165,669720,596103,543305,571745,623993
Single,False,3,Top,23,-3,2,669720,543305,663624,543101,669330,664774,624428,605204,668939,527038,623993,666165,669720,571745,543305,672275,663624,669477,623507,689172,543510,596103,622761,527038,668939,672275,543510,664774,663624,689172,624428,605204,623507,669477,622761,666165,669720,596103,543305,571745,623993
Hit By Pitch,False,3,Top,24,-6,2,,,623507,543101,669330,664774,624428,605204,668939,527038,623993,666165,669720,571745,543305,672275,663624,669477,623507,689172,543510,596103,622761,527038,668939,672275,543510,664774,663624,689172,624428,605204,623507,669477,622761,666165,669720,596103,543305,571745,623993
Game Advisory,False,3,Top,25,-6,2,,623507,543510,543101,669330,664774,624428,605204,668939,527038,623993,666165,669720,571745,543305,672275,663624,669477,623507,689172,543510,596103,622761,527038,668939,672275,543510,664774,663624,689172,624428,605204,623507,669477,622761,666165,669720,596103,543305,571745,623993
Strikeout,False,3,Top,25,-6,2,,623507,543510,543101,669330,664774,624428,605204,668939,527038,623993,666165,669720,571745,543305,672275,663624,669477,623507,689172,543510,596103,622761,527038,668939,672275,543510,664774,663624,689172,624428,605204,623507,669477,622761,666165,669720,596103,543305,571745,623993
Strikeout,False,3,Bot,26,-6,0,,,,543101,669330,664774,624428,605204,668939,527038,623993,666165,669720,571745,543305,672275,663624,669477,623507,689172,543510,596103,622761,527038,668939,672275,543510,664774,663624,689172,624428,605204,623507,669477,622761,666165,669720,596103,543305,571745,623993
Single,False,3,Bot,27,-6,1,,,,543101,669330,664774,624428,605204,668939,527038,623993,666165,669720,571745,543305,672275,663624,669477,623507,689172,543510,596103,622761,527038,668939,672275,543510,664774,663624,689172,624428,605204,623507,669477,622761,666165,669720,596103,543305,571745,623993
Strikeout,False,3,Bot,28,-6,1,,,596103,543101,669330,664774,624428,605204,668939,527038,623993,666165,669720,571745,543305,672275,663624,669477,623507,689172,543510,596103,622761,527038,668939,672275,543510,664774,663624,689172,624428,605204,623507,669477,622761,666165,669720,596103,543305,571745,623993
Walk,False,3,Bot,29,-6,2,,,596103,543101,669330,664774,624428,605204,668939,527038,623993,666165,669720,571745,543305,672275,663624,669477,623507,689172,543510,596103,622761,527038,668939,672275,543510,664774,663624,689172,624428,605204,623507,669477,622761,666165,669720,596103,543305,571745,623993
Flyout,False,3,Bot,30,-6,2,,596103,605204,543101,669330,664774,624428,605204,668939,527038,623993,666165,669720,571745,543305,672275,663624,669477,623507,689172,543510,596103,622761,527038,668939,672275,543510,664774,663624,689172,624428,605204,623507,669477,622761,666165,669720,596103,543305,571745,623993
Pitching Substitution,True,4,Top,31,-6,0,,,,543101,669330,664774,624428,605204,668939,527038,623993,666165,669720,571745,543305,672275,663624,669477,623507,689172,543510,596103,622761,527038,668939,672275,543510,664774,663624,689172,624428,605204,623507,669477,622761,666165,669720,596103,543305,571745,623993
Groundout,False,4,Top,31,-6,0,,,,596001,669330,664774,624428,605204,668939,527038,623993,666165,669720,571745,543305,672275,663624,669477,623507,689172,543510,596103,622761,527038,668939,672275,543510,664774,663624,689172,624428,605204,623507,669477,622761,666165,669720,596103,543305,571745,623993
Strikeout,False,4,Top,32,-6,1,,,,596001,669330,664774,624428,605204,668939,527038,623993,666165,669720,571745,543305,672275,663624,669477,623507,689172,543510,596103,622761,527038,668939,672275,543510,664774,663624,689172,624428,605204,623507,669477,622761,666165,669720,596103,543305,571745,623993
Groundout,False,4,Top,33,-6,2,,,,596001,669330,664774,624428,605204,668939,527038,623993,666165,669720,571745,543305,672275,663624,669477,623507,689172,543510,596103,622761,527038,668939,672275,543510,664774,663624,689172,624428,605204,623507,669477,622761,666165,669720,596103,543305,571745,623993
