Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,Third_Base,Second_Base,First_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Away_Lineup_1,Home_Lineup_2,Away_Lineup_2,Home_Lineup_3,Away_Lineup_3,Home_Lineup_4,Away_Lineup_4,Home_Lineup_5,Away_Lineup_5,Home_Lineup_6,Away_Lineup_6,Home_Lineup_7,Away_Lineup_7,Home_Lineup_8,Away_Lineup_8,Home_Lineup_9,Away_Lineup_9,Home_DH,Away_DH,Home_C,Away_C,Home_1B,Away_1B,Home_2B,Away_2B,Home_3B,Away_3B,Home_SS,Away_SS,Home_LF,Away_LF,Home_CF,Away_CF,Home_RF,Away_RF
Single,False,1,Top,1,0,0,,,,670912,621244,672779,543807,668804,666182,656582,662139,467793,656305,669261,593160,663647,474832,609280,672386,666801,624415,595978,595281,467793,474832,595978,672386,656582,624415,666801,593160,663647,656305,672779,666182,668804,662139,669261,595281,609280,543807
Walk,False,1,Top,2,0,0,,,543807,670912,621244,672779,543807,668804,666182,656582,662139,467793,656305,669261,593160,663647,474832,609280,672386,666801,624415,595978,595281,467793,474832,595978,672386,656582,624415,666801,593160,663647,656305,672779,666182,668804,662139,669261,595281,609280,543807
Single,False,1,Top,3,0,0,,543807,666182,670912,621244,672779,543807,668804,666182,656582,662139,467793,656305,669261,593160,663647,474832,609280,672386,666801,624415,595978,595281,467793,474832,595978,672386,656582,624415,666801,593160,663647,656305,672779,666182,668804,662139,669261,595281,609280,543807
Flyout,False,1,Top,4,-1,0,,666182,662139,670912,621244,672779,543807,668804,666182,656582,662139,467793,656305,669261,593160,663647,474832,609280,672386,666801,624415,595978,595281,467793,474832,595978,672386,656582,624415,666801,593160,663647,656305,672779,666182,668804,662139,669261,595281,609280,543807
Strikeout,False,1,Top,5,-1,1,666182,,662139,670912,621244,672779,543807,668804,666182,656582,662139,467793,656305,669261,593160,663647,474832,609280,672386,666801,624415,595978,595281,467793,474832,595978,672386,656582,624415,666801,593160,663647,656305,672779,666182,668804,662139,669261,595281,609280,543807
Double,False,1,Top,6,-1,2,666182,,662139,670912,621244,672779,543807,668804,666182,656582,662139,467793,656305,669261,593160,663647,474832,609280,672386,666801,624415,595978,595281,467793,474832,595978,672386,656582,624415,666801,593160,663647,656305,672779,666182,668804,662139,669261,595281,609280,543807
Double,False,1,Top,7,-3,2,,474832,,670912,621244,672779,543807,668804,666182,656582,662139,467793,656305,669261,593160,663647,474832,609280,672386,666801,624415,595978,595281,467793,474832,595978,672386,656582,624415,666801,593160,663647,656305,672779,666182,668804,662139,669261,595281,609280,543807
Strikeout,False,1,Top,8,-4,2,,672386,,670912,621244,672779,543807,668804,666182,656582,662139,467793,656305,669261,593160,663647,474832,609280,672386,666801,624415,595978,595281,467793,474832,595978,672386,656582,624415,666801,593160,663647,656305,672779,666182,668804,662139,669261,595281,609280,543807
Groundout,False,1,Bot,9,-4,0,,,,670912,621244,672779,543807,668804,666182,656582,662139,467793,656305,669261,593160,663647,474832,609280,672386,666801,624415,595978,595281,467793,474832,595978,672386,656582,624415,666801,593160,663647,656305,672779,666182,668804,662139,669261,595281,609280,543807
Groundout,False,1,Bot,10,-4,1,,,,670912,621244,672779,543807,668804,666182,656582,662139,467793,656305,669261,593160,663647,474832,609280,672386,666801,624415,595978,595281,467793,474832,595978,672386,656582,624415,666801,593160,663647,656305,672779,666182,668804,662139,669261,595281,609280,543807
Strikeout,False,1,Bot,11,-4,2,,,,670912,621244,672779,543807,668804,666182,656582,662139,467793,656305,669261,593160,663647,474832,609280,672386,666801,624415,595978,595281,467793,474832,595978,672386,656582,624415,666801,593160,663647,656305,672779,666182,668804,662139,669261,595281,609280,543807
Single,False,2,Top,12,-4,0,,,,670912,621244,672779,543807,668804,666182,656582,662139,467793,656305,669261,593160,663647,474832,609280,672386,666801,624415,595978,595281,467793,474832,595978,672386,656582,624415,666801,593160,663647,656305,672779,666182,668804,662139,669261,595281,609280,543807
Grounded Into DP,False,2,Top,13,-4,0,,,595281,670912,621244,672779,543807,668804,666182,656582,662139,467793,656305,669261,593160,663647,474832,609280,672386,666801,624415,595978,595281,467793,474832,595978,672386,656582,624415,666801,593160,663647,656305,672779,666182,668804,662139,669261,595281,609280,543807
Double,False,2,Top,14,-4,2,,,,670912,621244,672779,543807,668804,666182,656582,662139,467793,656305,669261,593160,663647,474832,609280,672386,666801,624415,595978,595281,467793,474832,595978,672386,656582,624415,666801,593160,663647,656305,672779,666182,668804,662139,669261,595281,609280,543807
Groundout,False,2,Top,15,-4,2,,666182,,670912,621244,672779,543807,668804,666182,656582,662139,467793,656305,669261,593160,663647,474832,609280,672386,666801,624415,595978,595281,467793,474832,595978,672386,656582,624415,666801,593160,663647,656305,672779,666182,668804,662139,669261,595281,609280,543807
Lineout,False,2,Bot,16,-4,0,,,,670912,621244,672779,543807,668804,666182,656582,662139,467793,656305,669261,593160,663647,474832,609280,672386,666801,624415,595978,595281,467793,474832,595978,672386,656582,624415,666801,593160,663647,656305,672779,666182,668804,662139,669261,595281,609280,543807
Flyout,False,2,Bot,17,-4,1,,,,670912,621244,672779,543807,668804,666182,656582,662139,467793,656305,669261,593160,663647,474832,609280,672386,666801,624415,595978,595281,467793,474832,595978,672386,656582,624415,666801,593160,663647,656305,672779,666182,668804,662139,669261,595281,609280,543807
Strikeout,False,2,Bot,18,-4,2,,,,670912,621244,672779,543807,668804,666182,656582,662139,467793,656305,669261,593160,663647,474832,609280,672386,666801,624415,595978,595281,467793,474832,595978,672386,656582,624415,666801,593160,663647,656305,672779,666182,668804,662139,669261,595281,609280,543807
Strikeout,False,3,Top,19,-4,0,,,,670912,621244,672779,543807,668804,666182,656582,662139,467793,656305,669261,593160,663647,474832,609280,672386,666801,624415,595978,595281,467793,474832,595978,672386,656582,624415,666801,593160,663647,656305,672779,666182,668804,662139,669261,595281,609280,543807
Flyout,False,3,Top,20,-4,1,,,,670912,621244,672779,543807,668804,666182,656582,662139,467793,656305,669261,593160,663647,474832,609280,672386,666801,624415,595978,595281,467793,474832,595978,672386,656582,624415,666801,593160,663647,656305,672779,666182,668804,662139,669261,595281,609280,543807
Walk,False,3,Top,21,-4,2,,,,670912,621244,672779,543807,668804,666182,656582,662139,467793,656305,669261,593160,663647,474832,609280,672386,666801,624415,595978,595281,467793,474832,595978,672386,656582,624415,666801,593160,663647,656305,672779,666182,668804,662139,669261,595281,609280,543807
Single,False,3,Top,22,-4,2,,,474832,670912,621244,672779,543807,668804,666182,656582,662139,467793,656305,669261,593160,663647,474832,609280,672386,666801,624415,595978,595281,467793,474832,595978,672386,656582,624415,666801,593160,663647,656305,672779,666182,668804,662139,669261,595281,609280,543807
Single,False,3,Top,23,-4,2,,474832,672386,670912,621244,672779,543807,668804,666182,656582,662139,467793,656305,669261,593160,663647,474832,609280,672386,666801,624415,595978,595281,467793,474832,595978,672386,656582,624415,666801,593160,663647,656305,672779,666182,668804,662139,669261,595281,609280,543807
Single,False,3,Top,24,-5,2,672386,624415,,670912,621244,672779,543807,668804,666182,656582,662139,467793,656305,669261,593160,663647,474832,609280,672386,666801,624415,595978,595281,467793,474832,595978,672386,656582,624415,666801,593160,663647,656305,672779,666182,668804,662139,669261,595281,609280,543807
Flyout,False,3,Top,25,-7,2,,,595281,670912,621244,672779,543807,668804,666182,656582,662139,467793,656305,669261,593160,663647,474832,609280,672386,666801,624415,595978,595281,467793,474832,595978,672386,656582,624415,666801,593160,663647,656305,672779,666182,668804,662139,669261,595281,609280,543807
Groundout,False,3,Bot,26,-7,0,,,,670912,621244,672779,543807,668804,666182,656582,662139,467793,656305,669261,593160,663647,474832,609280,672386,666801,624415,595978,595281,467793,474832,595978,672386,656582,624415,666801,593160,663647,656305,672779,666182,668804,662139,669261,595281,609280,543807
Strikeout,False,3,Bot,27,-7,1,,,,670912,621244,672779,543807,668804,666182,656582,662139,467793,656305,669261,593160,663647,474832,609280,672386,666801,624415,595978,595281,467793,474832,595978,672386,656582,624415,666801,593160,663647,656305,672779,666182,668804,662139,669261,595281,609280,543807
Strikeout,False,3,Bot,28,-7,2,,,,670912,621244,672779,543807,668804,666182,656582,662139,467793,656305,669261,593160,663647,474832,609280,672386,666801,624415,595978,595281,467793,474832,595978,672386,656582,624415,666801,593160,663647,656305,672779,666182,668804,662139,669261,595281,609280,543807
Lineout,False,4,Top,29,-7,0,,,,670912,621244,672779,543807,668804,666182,656582,662139,467793,656305,669261,593160,663647,474832,609280,672386,666801,624415,595978,595281,467793,474832,595978,672386,656582,624415,666801,593160,663647,656305,672779,666182,668804,662139,669261,595281,609280,543807
Groundout,False,4,Top,30,-7,1,,,,670912,621244,672779,543807,668804,666182,656582,662139,467793,656305,669261,593160,663647,474832,609280,672386,666801,624415,595978,595281,467793,474832,595978,672386,656582,624415,666801,593160,663647,656305,672779,666182,668804,662139,669261,595281,609280,543807
