Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,Third_Base,Second_Base,First_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Away_Lineup_1,Home_Lineup_2,Away_Lineup_2,Home_Lineup_3,Away_Lineup_3,Home_Lineup_4,Away_Lineup_4,Home_Lineup_5,Away_Lineup_5,Home_Lineup_6,Away_Lineup_6,Home_Lineup_7,Away_Lineup_7,Home_Lineup_8,Away_Lineup_8,Home_Lineup_9,Away_Lineup_9,Home_DH,Away_DH,Home_C,Away_C,Home_1B,Away_1B,Home_2B,Away_2B,Home_3B,Away_3B,Home_SS,Away_SS,Home_LF,Away_LF,Home_CF,Away_CF,Home_RF,Away_RF
Home Run,False,1,Top,1,0,0,,,,607536,607259,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Flyout,False,1,Top,2,-1,0,,,,607536,607259,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Lineout,False,1,Top,3,-1,1,,,,607536,607259,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Groundout,False,1,Top,4,-1,2,,,,607536,607259,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Double,False,1,Bot,5,-1,0,,,,607536,607259,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Strikeout,False,1,Bot,6,-1,0,,595777,,607536,607259,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Strikeout,False,1,Bot,7,-1,1,,595777,,607536,607259,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Lineout,False,1,Bot,8,-1,2,,595777,,607536,607259,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Single,False,2,Top,9,-1,0,,,,607536,607259,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Stolen Base 2B,True,2,Top,10,-1,0,,,593428,607536,607259,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Flyout,False,2,Top,10,-1,0,,593428,,607536,607259,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Strikeout,False,2,Top,11,-1,1,593428,,,607536,607259,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Pop Out,False,2,Top,12,-1,2,593428,,,607536,607259,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Groundout,False,2,Bot,13,-1,0,,,,607536,607259,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Strikeout,False,2,Bot,14,-1,1,,,,607536,607259,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Lineout,False,2,Bot,15,-1,2,,,,607536,607259,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Strikeout,False,3,Top,16,-1,0,,,,607536,607259,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Walk,False,3,Top,17,-1,1,,,,607536,607259,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Lineout,False,3,Top,18,-1,1,,,673490,607536,607259,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Home Run,False,3,Top,19,-1,2,,,673490,607536,607259,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Single,False,3,Top,20,-3,2,,,,607536,607259,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Double,False,3,Top,21,-3,2,,,592518,607536,607259,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Strikeout,False,3,Top,22,-3,2,592518,593428,,607536,607259,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Flyout,False,3,Bot,23,-3,0,,,,607536,607259,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Flyout,False,3,Bot,24,-3,1,,,,607536,607259,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Groundout,False,3,Bot,25,-3,2,,,,607536,607259,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Strikeout,False,4,Top,26,-3,0,,,,607536,607259,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Flyout,False,4,Top,27,-3,1,,,,607536,607259,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Pop Out,False,4,Top,28,-3,2,,,,607536,607259,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Pitching Substitution,True,4,Bot,29,-3,0,,,,607536,607259,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Walk,False,4,Bot,29,-3,0,,,,607536,678061,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Walk,False,4,Bot,30,-3,0,,,678662,607536,678061,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Strikeout,False,4,Bot,31,-3,0,,678662,641857,607536,678061,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Walk,False,4,Bot,32,-3,1,,678662,641857,607536,678061,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Groundout,False,4,Bot,33,-3,1,678662,641857,666134,607536,678061,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Strikeout,False,4,Bot,34,-2,2,641857,666134,,607536,678061,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Single,False,5,Top,35,-2,0,,,,607536,678061,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Groundout,False,5,Top,36,-2,0,,,673490,607536,678061,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Flyout,False,5,Top,37,-2,1,,673490,,607536,678061,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Strikeout,False,5,Top,38,-2,2,,673490,,607536,678061,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Double,False,5,Bot,39,-2,0,,,,607536,678061,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Strikeout,False,5,Bot,40,-2,0,,686668,,607536,678061,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Game Advisory,False,5,Bot,41,-2,1,,686668,,607536,678061,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Strikeout,False,5,Bot,41,-2,1,,686668,,607536,678061,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Strikeout,False,5,Bot,42,-2,2,,686668,,607536,678061,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
Strikeout,False,6,Top,43,-2,0,,,,607536,678061,595777,673490,678662,665487,641857,665742,663898,592518,666134,593428,660707,630105,669911,596142,686668,676946,642851,663757,595777,592518,642851,596142,660707,676946,663898,630105,641857,673490,678662,593428,666134,665742,686668,663757,669911,665487
