Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,Third_Base,Second_Base,First_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Away_Lineup_1,Home_Lineup_2,Away_Lineup_2,Home_Lineup_3,Away_Lineup_3,Home_Lineup_4,Away_Lineup_4,Home_Lineup_5,Away_Lineup_5,Home_Lineup_6,Away_Lineup_6,Home_Lineup_7,Away_Lineup_7,Home_Lineup_8,Away_Lineup_8,Home_Lineup_9,Away_Lineup_9,Home_DH,Away_DH,Home_C,Away_C,Home_1B,Away_1B,Home_2B,Away_2B,Home_3B,Away_3B,Home_SS,Away_SS,Home_LF,Away_LF,Home_CF,Away_CF,Home_RF,Away_RF
Strikeout,False,1,Top,1,0,0,,,,656557,671737,657077,650490,646240,666139,457759,668227,807799,623912,680776,670042,571771,670623,671213,670764,657136,622534,665839,542194,646240,623912,657136,542194,671213,670042,665839,670623,457759,650490,571771,670764,807799,668227,680776,622534,657077,666139
Single,False,1,Top,2,0,1,,,,656557,671737,657077,650490,646240,666139,457759,668227,807799,623912,680776,670042,571771,670623,671213,670764,657136,622534,665839,542194,646240,623912,657136,542194,671213,670042,665839,670623,457759,650490,571771,670764,807799,668227,680776,622534,657077,666139
Groundout,False,1,Top,3,0,1,,,666139,656557,671737,657077,650490,646240,666139,457759,668227,807799,623912,680776,670042,571771,670623,671213,670764,657136,622534,665839,542194,646240,623912,657136,542194,671213,670042,665839,670623,457759,650490,571771,670764,807799,668227,680776,622534,657077,666139
Walk,False,1,Top,4,0,2,,666139,,656557,671737,657077,650490,646240,666139,457759,668227,807799,623912,680776,670042,571771,670623,671213,670764,657136,622534,665839,542194,646240,623912,657136,542194,671213,670042,665839,670623,457759,650490,571771,670764,807799,668227,680776,622534,657077,666139
Groundout,False,1,Top,5,0,2,,666139,623912,656557,671737,657077,650490,646240,666139,457759,668227,807799,623912,680776,670042,571771,670623,671213,670764,657136,622534,665839,542194,646240,623912,657136,542194,671213,670042,665839,670623,457759,650490,571771,670764,807799,668227,680776,622534,657077,666139
Double,False,1,Bot,6,0,0,,,,656557,671737,657077,650490,646240,666139,457759,668227,807799,623912,680776,670042,571771,670623,671213,670764,657136,622534,665839,542194,646240,623912,657136,542194,671213,670042,665839,670623,457759,650490,571771,670764,807799,668227,680776,622534,657077,666139
Groundout,False,1,Bot,7,0,0,,657077,,656557,671737,657077,650490,646240,666139,457759,668227,807799,623912,680776,670042,571771,670623,671213,670764,657136,622534,665839,542194,646240,623912,657136,542194,671213,670042,665839,670623,457759,650490,571771,670764,807799,668227,680776,622534,657077,666139
Strikeout,False,1,Bot,8,0,1,657077,,,656557,671737,657077,650490,646240,666139,457759,668227,807799,623912,680776,670042,571771,670623,671213,670764,657136,622534,665839,542194,646240,623912,657136,542194,671213,670042,665839,670623,457759,650490,571771,670764,807799,668227,680776,622534,657077,666139
Lineout,False,1,Bot,9,0,2,657077,,,656557,671737,657077,650490,646240,666139,457759,668227,807799,623912,680776,670042,571771,670623,671213,670764,657136,622534,665839,542194,646240,623912,657136,542194,671213,670042,665839,670623,457759,650490,571771,670764,807799,668227,680776,622534,657077,666139
Strikeout,False,2,Top,10,0,0,,,,656557,671737,657077,650490,646240,666139,457759,668227,807799,623912,680776,670042,571771,670623,671213,670764,657136,622534,665839,542194,646240,623912,657136,542194,671213,670042,665839,670623,457759,650490,571771,670764,807799,668227,680776,622534,657077,666139
