Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,Third_Base,Second_Base,First_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Away_Lineup_1,Home_Lineup_2,Away_Lineup_2,Home_Lineup_3,Away_Lineup_3,Home_Lineup_4,Away_Lineup_4,Home_Lineup_5,Away_Lineup_5,Home_Lineup_6,Away_Lineup_6,Home_Lineup_7,Away_Lineup_7,Home_Lineup_8,Away_Lineup_8,Home_Lineup_9,Away_Lineup_9,Home_DH,Away_DH,Home_C,Away_C,Home_1B,Away_1B,Home_2B,Away_2B,Home_3B,Away_3B,Home_SS,Away_SS,Home_LF,Away_LF,Home_CF,Away_CF,Home_RF,Away_RF
Flyout,False,1,Top,1,0,0,,,,682227,682990,663697,656582,670770,668804,668715,663647,641584,609280,687952,669707,458015,669261,663886,678894,682829,680779,666181,641511,641584,680779,663886,641511,458015,656582,663697,669707,687952,663647,682829,678894,668715,668804,670770,669261,666181,609280
Groundout,False,1,Top,2,0,1,,,,682227,682990,663697,656582,670770,668804,668715,663647,641584,609280,687952,669707,458015,669261,663886,678894,682829,680779,666181,641511,641584,680779,663886,641511,458015,656582,663697,669707,687952,663647,682829,678894,668715,668804,670770,669261,666181,609280
Flyout,False,1,Top,3,0,2,,,,682227,682990,663697,656582,670770,668804,668715,663647,641584,609280,687952,669707,458015,669261,663886,678894,682829,680779,666181,641511,641584,680779,663886,641511,458015,656582,663697,669707,687952,663647,682829,678894,668715,668804,670770,669261,666181,609280
Walk,False,1,Bot,4,0,0,,,,682227,682990,663697,656582,670770,668804,668715,663647,641584,609280,687952,669707,458015,669261,663886,678894,682829,680779,666181,641511,641584,680779,663886,641511,458015,656582,663697,669707,687952,663647,682829,678894,668715,668804,670770,669261,666181,609280
Walk,False,1,Bot,5,0,0,,,663697,682227,682990,663697,656582,670770,668804,668715,663647,641584,609280,687952,669707,458015,669261,663886,678894,682829,680779,666181,641511,641584,680779,663886,641511,458015,656582,663697,669707,687952,663647,682829,678894,668715,668804,670770,669261,666181,609280
Grounded Into DP,False,1,Bot,6,0,0,,663697,670770,682227,682990,663697,656582,670770,668804,668715,663647,641584,609280,687952,669707,458015,669261,663886,678894,682829,680779,666181,641511,641584,680779,663886,641511,458015,656582,663697,669707,687952,663647,682829,678894,668715,668804,670770,669261,666181,609280
Pop Out,False,1,Bot,7,0,2,663697,,,682227,682990,663697,656582,670770,668804,668715,663647,641584,609280,687952,669707,458015,669261,663886,678894,682829,680779,666181,641511,641584,680779,663886,641511,458015,656582,663697,669707,687952,663647,682829,678894,668715,668804,670770,669261,666181,609280
Groundout,False,2,Top,8,0,0,,,,682227,682990,663697,656582,670770,668804,668715,663647,641584,609280,687952,669707,458015,669261,663886,678894,682829,680779,666181,641511,641584,680779,663886,641511,458015,656582,663697,669707,687952,663647,682829,678894,668715,668804,670770,669261,666181,609280
Double,False,2,Top,9,0,1,,,,682227,682990,663697,656582,670770,668804,668715,663647,641584,609280,687952,669707,458015,669261,663886,678894,682829,680779,666181,641511,641584,680779,663886,641511,458015,656582,663697,669707,687952,663647,682829,678894,668715,668804,670770,669261,666181,609280
Walk,False,2,Top,10,0,1,,669707,,682227,682990,663697,656582,670770,668804,668715,663647,641584,609280,687952,669707,458015,669261,663886,678894,682829,680779,666181,641511,641584,680779,663886,641511,458015,656582,663697,669707,687952,663647,682829,678894,668715,668804,670770,669261,666181,609280
