Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,Third_Base,Second_Base,First_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Away_Lineup_1,Home_Lineup_2,Away_Lineup_2,Home_Lineup_3,Away_Lineup_3,Home_Lineup_4,Away_Lineup_4,Home_Lineup_5,Away_Lineup_5,Home_Lineup_6,Away_Lineup_6,Home_Lineup_7,Away_Lineup_7,Home_Lineup_8,Away_Lineup_8,Home_Lineup_9,Away_Lineup_9,Home_DH,Away_DH,Home_C,Away_C,Home_1B,Away_1B,Home_2B,Away_2B,Home_3B,Away_3B,Home_SS,Away_SS,Home_LF,Away_LF,Home_CF,Away_CF,Home_RF,Away_RF
Double,False,1,Top,1,0,0,,,,666159,541640,656716,650490,663837,677551,682985,664040,679529,668227,681481,670042,628451,670623,668731,666139,606992,678554,665155,542194,681481,650490,606992,542194,679529,670623,628451,664040,665155,678554,656716,677551,668731,668227,682985,666139,663837,670042
Single,False,1,Top,2,0,0,,650490,,666159,541640,656716,650490,663837,677551,682985,664040,679529,668227,681481,670042,628451,670623,668731,666139,606992,678554,665155,542194,681481,650490,606992,542194,679529,670623,628451,664040,665155,678554,656716,677551,668731,668227,682985,666139,663837,670042
Forceout,False,1,Top,3,0,0,650490,,677551,666159,541640,656716,650490,663837,677551,682985,664040,679529,668227,681481,670042,628451,670623,668731,666139,606992,678554,665155,542194,681481,650490,606992,542194,679529,670623,628451,664040,665155,678554,656716,677551,668731,668227,682985,666139,663837,670042
Fielders Choice,False,1,Top,4,0,1,650490,,664040,666159,541640,656716,650490,663837,677551,682985,664040,679529,668227,681481,670042,628451,670623,668731,666139,606992,678554,665155,542194,681481,650490,606992,542194,679529,670623,628451,664040,665155,678554,656716,677551,668731,668227,682985,666139,663837,670042
Flyout,False,1,Top,5,-1,1,,664040,668227,666159,541640,656716,650490,663837,677551,682985,664040,679529,668227,681481,670042,628451,670623,668731,666139,606992,678554,665155,542194,681481,650490,606992,542194,679529,670623,628451,664040,665155,678554,656716,677551,668731,668227,682985,666139,663837,670042
Hit By Pitch,False,1,Top,6,-1,2,,664040,668227,666159,541640,656716,650490,663837,677551,682985,664040,679529,668227,681481,670042,628451,670623,668731,666139,606992,678554,665155,542194,681481,650490,606992,542194,679529,670623,628451,664040,665155,678554,656716,677551,668731,668227,682985,666139,663837,670042
Single,False,1,Top,7,-1,2,664040,668227,670623,666159,541640,656716,650490,663837,677551,682985,664040,679529,668227,681481,670042,628451,670623,668731,666139,606992,678554,665155,542194,681481,650490,606992,542194,679529,670623,628451,664040,665155,678554,656716,677551,668731,668227,682985,666139,663837,670042
Strikeout,False,1,Top,8,-3,2,670623,,666139,666159,541640,656716,650490,663837,677551,682985,664040,679529,668227,681481,670042,628451,670623,668731,666139,606992,678554,665155,542194,681481,650490,606992,542194,679529,670623,628451,664040,665155,678554,656716,677551,668731,668227,682985,666139,663837,670042
Strikeout,False,1,Bot,9,-3,0,,,,666159,541640,656716,650490,663837,677551,682985,664040,679529,668227,681481,670042,628451,670623,668731,666139,606992,678554,665155,542194,681481,650490,606992,542194,679529,670623,628451,664040,665155,678554,656716,677551,668731,668227,682985,666139,663837,670042
Lineout,False,1,Bot,10,-3,1,,,,666159,541640,656716,650490,663837,677551,682985,664040,679529,668227,681481,670042,628451,670623,668731,666139,606992,678554,665155,542194,681481,650490,606992,542194,679529,670623,628451,664040,665155,678554,656716,677551,668731,668227,682985,666139,663837,670042
