Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,Third_Base,Second_Base,First_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Away_Lineup_1,Home_Lineup_2,Away_Lineup_2,Home_Lineup_3,Away_Lineup_3,Home_Lineup_4,Away_Lineup_4,Home_Lineup_5,Away_Lineup_5,Home_Lineup_6,Away_Lineup_6,Home_Lineup_7,Away_Lineup_7,Home_Lineup_8,Away_Lineup_8,Home_Lineup_9,Away_Lineup_9,Home_DH,Away_DH,Home_C,Away_C,Home_1B,Away_1B,Home_2B,Away_2B,Home_3B,Away_3B,Home_SS,Away_SS,Home_LF,Away_LF,Home_CF,Away_CF,Home_RF,Away_RF
Lineout,False,1,Top,1,0,0,,,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Single,False,1,Top,2,0,1,,,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Lineout,False,1,Top,3,0,1,,,593160,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Forceout,False,1,Top,4,0,2,,,593160,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Lineout,False,1,Bot,5,0,0,,,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Groundout,False,1,Bot,6,0,1,,,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Walk,False,1,Bot,7,0,2,,,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Strikeout,False,1,Bot,8,0,2,,,663993,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Flyout,False,2,Top,9,0,0,,,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Strikeout,False,2,Top,10,0,1,,,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Groundout,False,2,Top,11,0,2,,,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Lineout,False,2,Bot,12,0,0,,,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Double,False,2,Bot,13,0,1,,,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Strikeout,False,2,Bot,14,0,1,,641680,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Groundout,False,2,Bot,15,0,2,,641680,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Flyout,False,3,Top,16,0,0,,,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Walk,False,3,Top,17,0,1,,,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Strikeout,False,3,Top,18,0,1,,,669289,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Groundout,False,3,Top,19,0,2,,,669289,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Home Run,False,3,Bot,20,0,0,,,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Double,False,3,Bot,21,1,0,,,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Strikeout,False,3,Bot,22,1,0,,543760,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Groundout,False,3,Bot,23,1,1,,543760,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Groundout,False,3,Bot,24,1,2,543760,,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Lineout,False,4,Top,25,1,0,,,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Field Error,False,4,Top,26,1,1,,,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Grounded Into DP,False,4,Top,27,1,1,,,665489,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Groundout,False,4,Bot,28,1,0,,,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Groundout,False,4,Bot,29,1,1,,,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Flyout,False,4,Bot,30,1,2,,,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Walk,False,5,Top,31,1,0,,,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Home Run,False,5,Top,32,1,0,,,656305,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Bunt Groundout,True,5,Top,33,-1,0,,,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Flyout,False,5,Top,34,-1,1,,,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Strikeout,False,5,Top,35,-1,2,,,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Pop Out,False,5,Bot,36,-1,0,,,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Flyout,False,5,Bot,37,-1,1,,,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Lineout,False,5,Bot,38,-1,2,,,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Flyout,False,6,Top,39,-1,0,,,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Double,False,6,Top,40,-1,1,,,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Groundout,False,6,Top,41,-1,1,,666182,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Groundout,False,6,Top,42,-1,2,666182,,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Double,False,6,Bot,43,-1,0,,,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Walk,False,6,Bot,44,-1,0,,608369,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Strikeout,False,6,Bot,45,-1,0,,608369,663993,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Flyout,False,6,Bot,46,-1,1,,608369,663993,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Groundout,False,6,Bot,47,-1,2,,608369,663993,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
Pitching Substitution,True,7,Top,48,-1,0,,,,527048,592332,543760,543807,608369,593160,663993,666182,666969,665489,673962,672386,641680,656305,641598,643376,608671,662139,665750,669289,641598,643376,641680,672386,663993,665489,543760,669289,673962,656305,608369,666182,608671,593160,665750,662139,666969,543807
