Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,Third_Base,Second_Base,First_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Away_Lineup_1,Home_Lineup_2,Away_Lineup_2,Home_Lineup_3,Away_Lineup_3,Home_Lineup_4,Away_Lineup_4,Home_Lineup_5,Away_Lineup_5,Home_Lineup_6,Away_Lineup_6,Home_Lineup_7,Away_Lineup_7,Home_Lineup_8,Away_Lineup_8,Home_Lineup_9,Away_Lineup_9,Home_DH,Away_DH,Home_C,Away_C,Home_1B,Away_1B,Home_2B,Away_2B,Home_3B,Away_3B,Home_SS,Away_SS,Home_LF,Away_LF,Home_CF,Away_CF,Home_RF,Away_RF
Strikeout,False,1,Top,1,0,0,,,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Flyout,False,1,Top,2,0,1,,,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Walk,False,1,Top,3,0,2,,,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Strikeout,False,1,Top,4,0,2,,,670541,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Pop Out,False,1,Bot,5,0,0,,,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Pop Out,False,1,Bot,6,0,1,,,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Strikeout,False,1,Bot,7,0,2,,,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Groundout,False,2,Top,8,0,0,,,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Strikeout,False,2,Top,9,0,1,,,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Strikeout,False,2,Top,10,0,2,,,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Flyout,False,2,Bot,11,0,0,,,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Flyout,False,2,Bot,12,0,1,,,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Strikeout,False,2,Bot,13,0,2,,,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Double,False,3,Top,14,0,0,,,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Sac Bunt,True,3,Top,15,0,0,,643289,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Strikeout,False,3,Top,16,0,1,643289,,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Single,False,3,Top,17,0,2,643289,,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Flyout,False,3,Top,18,-1,2,,,608324,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Pop Out,False,3,Bot,19,-1,0,,,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Strikeout,False,3,Bot,20,-1,1,,,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Single,False,3,Bot,21,-1,2,,,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Single,False,3,Bot,22,-1,2,,,572191,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Strikeout,False,3,Bot,23,-1,2,,572191,621439,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Strikeout,False,4,Top,24,-1,0,,,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Double,False,4,Top,25,-1,1,,,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Strikeout,False,4,Top,26,-1,1,,663656,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Strikeout,False,4,Top,27,-1,2,,663656,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Flyout,False,4,Bot,28,-1,0,,,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Single,False,4,Bot,29,-1,1,,,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Single,False,4,Bot,30,-1,1,,,669304,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Flyout,False,4,Bot,31,-1,1,,669304,456781,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Walk,False,4,Bot,32,-1,2,,669304,456781,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Pop Out,False,4,Bot,33,-1,2,669304,456781,608336,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Strikeout,False,5,Top,34,-1,0,,,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Strikeout,False,5,Top,35,-1,1,,,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Strikeout,False,5,Top,36,-1,2,,,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Double,False,5,Bot,37,-1,0,,,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Groundout,False,5,Bot,38,-1,0,,572191,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Strikeout,False,5,Bot,39,-1,1,572191,,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Groundout,False,5,Bot,40,-1,2,572191,,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Pop Out,False,6,Top,41,-1,0,,,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Strikeout,False,6,Top,42,-1,1,,,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Single,False,6,Top,43,-1,2,,,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Flyout,False,6,Top,44,-1,2,,,547989,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Strikeout,False,6,Bot,45,-1,0,,,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Single,False,6,Bot,46,-1,1,,,,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Single,False,6,Bot,47,-1,1,,,456781,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Pitching Substitution,True,6,Bot,48,-1,1,,456781,571657,543243,664353,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Offensive Substitution,True,6,Bot,48,-1,1,,456781,571657,543243,650556,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,608336,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,608336,663656
Forceout,False,6,Bot,48,-1,1,,456781,571657,543243,650556,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,624503,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,,663656
Wild Pitch,False,6,Bot,49,-1,2,456781,,624503,543243,650556,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,624503,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,,663656
Walk,False,6,Bot,49,0,2,,624503,,543243,650556,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,624503,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,,663656
Strikeout,False,6,Bot,50,0,2,,624503,543877,543243,650556,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,624503,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,,663656
Defensive Switch,True,7,Top,51,0,0,,,,543243,650556,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,624503,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,663616,670541,572191,676801,,663656
Defensive Switch,True,7,Top,51,0,0,,,,543243,650556,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,624503,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,,670541,572191,676801,663616,663656
Lineout,False,7,Top,51,0,0,,,,543243,650556,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,624503,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,624503,670541,572191,676801,663616,663656
Strikeout,False,7,Top,52,0,1,,,,543243,650556,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,624503,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,624503,670541,572191,676801,663616,663656
Lineout,False,7,Top,53,0,2,,,,543243,650556,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,624503,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,624503,670541,572191,676801,663616,663656
Pitching Substitution,True,7,Bot,54,0,0,,,,543243,650556,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,624503,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,624503,670541,572191,676801,663616,663656
Single,False,7,Bot,54,0,0,,,,543243,606160,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,624503,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,624503,670541,572191,676801,663616,663656
Grounded Into DP,False,7,Bot,55,0,0,,,621439,543243,606160,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,624503,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,624503,670541,572191,676801,663616,663656
Groundout,False,7,Bot,56,0,2,,,,543243,606160,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,624503,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,624503,670541,572191,676801,663616,663656
Pitching Substitution,True,8,Top,57,0,0,,,,543243,606160,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,624503,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,624503,670541,572191,676801,663616,663656
Groundout,False,8,Top,57,0,0,,,,643377,606160,621439,665161,621043,608324,663616,670541,669304,547989,456781,663656,571657,682073,624503,676801,543877,643289,572191,455117,621439,547989,543877,455117,456781,682073,571657,643289,669304,608324,621043,665161,624503,670541,572191,676801,663616,663656
