Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,Third_Base,Second_Base,First_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Away_Lineup_1,Home_Lineup_2,Away_Lineup_2,Home_Lineup_3,Away_Lineup_3,Home_Lineup_4,Away_Lineup_4,Home_Lineup_5,Away_Lineup_5,Home_Lineup_6,Away_Lineup_6,Home_Lineup_7,Away_Lineup_7,Home_Lineup_8,Away_Lineup_8,Home_Lineup_9,Away_Lineup_9,Home_DH,Away_DH,Home_C,Away_C,Home_1B,Away_1B,Home_2B,Away_2B,Home_3B,Away_3B,Home_SS,Away_SS,Home_LF,Away_LF,Home_CF,Away_CF,Home_RF,Away_RF
Pop Out,False,1,Top,1,0,0,,,,686218,605154,605141,664774,518692,592626,669257,642731,502110,624424,444482,527038,678246,672275,621035,573262,676356,682641,500743,543063,502110,592626,669257,672275,518692,664774,678246,642731,621035,527038,500743,543063,444482,624424,676356,682641,605141,573262
Flyout,False,1,Top,2,0,1,,,,686218,605154,605141,664774,518692,592626,669257,642731,502110,624424,444482,527038,678246,672275,621035,573262,676356,682641,500743,543063,502110,592626,669257,672275,518692,664774,678246,642731,621035,527038,500743,543063,444482,624424,676356,682641,605141,573262
Flyout,False,1,Top,3,0,2,,,,686218,605154,605141,664774,518692,592626,669257,642731,502110,624424,444482,527038,678246,672275,621035,573262,676356,682641,500743,543063,502110,592626,669257,672275,518692,664774,678246,642731,621035,527038,500743,543063,444482,624424,676356,682641,605141,573262
Strikeout,False,1,Bot,4,0,0,,,,686218,605154,605141,664774,518692,592626,669257,642731,502110,624424,444482,527038,678246,672275,621035,573262,676356,682641,500743,543063,502110,592626,669257,672275,518692,664774,678246,642731,621035,527038,500743,543063,444482,624424,676356,682641,605141,573262
Flyout,False,1,Bot,5,0,1,,,,686218,605154,605141,664774,518692,592626,669257,642731,502110,624424,444482,527038,678246,672275,621035,573262,676356,682641,500743,543063,502110,592626,669257,672275,518692,664774,678246,642731,621035,527038,500743,543063,444482,624424,676356,682641,605141,573262
Walk,False,1,Bot,6,0,2,,,,686218,605154,605141,664774,518692,592626,669257,642731,502110,624424,444482,527038,678246,672275,621035,573262,676356,682641,500743,543063,502110,592626,669257,672275,518692,664774,678246,642731,621035,527038,500743,543063,444482,624424,676356,682641,605141,573262
Pop Out,False,1,Bot,7,0,2,,,669257,686218,605154,605141,664774,518692,592626,669257,642731,502110,624424,444482,527038,678246,672275,621035,573262,676356,682641,500743,543063,502110,592626,669257,672275,518692,664774,678246,642731,621035,527038,500743,543063,444482,624424,676356,682641,605141,573262
Walk,False,2,Top,8,0,0,,,,686218,605154,605141,664774,518692,592626,669257,642731,502110,624424,444482,527038,678246,672275,621035,573262,676356,682641,500743,543063,502110,592626,669257,672275,518692,664774,678246,642731,621035,527038,500743,543063,444482,624424,676356,682641,605141,573262
Pop Out,False,2,Top,9,0,0,,,624424,686218,605154,605141,664774,518692,592626,669257,642731,502110,624424,444482,527038,678246,672275,621035,573262,676356,682641,500743,543063,502110,592626,669257,672275,518692,664774,678246,642731,621035,527038,500743,543063,444482,624424,676356,682641,605141,573262
Flyout,False,2,Top,10,0,1,,,624424,686218,605154,605141,664774,518692,592626,669257,642731,502110,624424,444482,527038,678246,672275,621035,573262,676356,682641,500743,543063,502110,592626,669257,672275,518692,664774,678246,642731,621035,527038,500743,543063,444482,624424,676356,682641,605141,573262
Strikeout,False,2,Top,11,0,2,,,624424,686218,605154,605141,664774,518692,592626,669257,642731,502110,624424,444482,527038,678246,672275,621035,573262,676356,682641,500743,543063,502110,592626,669257,672275,518692,664774,678246,642731,621035,527038,500743,543063,444482,624424,676356,682641,605141,573262
Pitching Substitution,True,2,Bot,12,0,0,,,,686218,605154,605141,664774,518692,592626,669257,642731,502110,624424,444482,527038,678246,672275,621035,573262,676356,682641,500743,543063,502110,592626,669257,672275,518692,664774,678246,642731,621035,527038,500743,543063,444482,624424,676356,682641,605141,573262
Single,False,2,Bot,12,0,0,,,,686218,676254,605141,664774,518692,592626,669257,642731,502110,624424,444482,527038,678246,672275,621035,573262,676356,682641,500743,543063,502110,592626,669257,672275,518692,664774,678246,642731,621035,527038,500743,543063,444482,624424,676356,682641,605141,573262
Game Advisory,False,2,Bot,13,0,0,,,444482,686218,676254,605141,664774,518692,592626,669257,642731,502110,624424,444482,527038,678246,672275,621035,573262,676356,682641,500743,543063,502110,592626,669257,672275,518692,664774,678246,642731,621035,527038,500743,543063,444482,624424,676356,682641,605141,573262
Groundout,False,2,Bot,13,0,0,,,444482,686218,676254,605141,664774,518692,592626,669257,642731,502110,624424,444482,527038,678246,672275,621035,573262,676356,682641,500743,543063,502110,592626,669257,672275,518692,664774,678246,642731,621035,527038,500743,543063,444482,624424,676356,682641,605141,573262
Groundout,False,2,Bot,14,0,1,,444482,,686218,676254,605141,664774,518692,592626,669257,642731,502110,624424,444482,527038,678246,672275,621035,573262,676356,682641,500743,543063,502110,592626,669257,672275,518692,664774,678246,642731,621035,527038,500743,543063,444482,624424,676356,682641,605141,573262
Pop Out,False,2,Bot,15,0,2,,444482,,686218,676254,605141,664774,518692,592626,669257,642731,502110,624424,444482,527038,678246,672275,621035,573262,676356,682641,500743,543063,502110,592626,669257,672275,518692,664774,678246,642731,621035,527038,500743,543063,444482,624424,676356,682641,605141,573262
Defensive Sub,True,3,Top,16,0,0,,,,686218,676254,605141,664774,518692,592626,669257,642731,502110,624424,444482,527038,678246,672275,621035,573262,676356,682641,500743,543063,502110,592626,669257,672275,518692,664774,678246,642731,621035,527038,500743,543063,444482,624424,676356,682641,605141,573262
Defensive Switch,True,3,Top,16,0,0,,,,686218,676254,605141,664774,518692,592626,669257,642731,502110,624424,681546,527038,678246,672275,621035,573262,676356,682641,500743,543063,502110,592626,669257,672275,518692,664774,678246,642731,621035,527038,500743,543063,444482,624424,681546,682641,605141,573262
Lineout,False,3,Top,16,0,0,,,,686218,676254,605141,664774,518692,592626,669257,642731,502110,624424,681546,527038,678246,672275,621035,573262,676356,682641,500743,543063,502110,592626,669257,672275,518692,664774,678246,642731,621035,527038,500743,543063,676356,624424,681546,682641,605141,573262
Flyout,False,3,Top,17,0,1,,,,686218,676254,605141,664774,518692,592626,669257,642731,502110,624424,681546,527038,678246,672275,621035,573262,676356,682641,500743,543063,502110,592626,669257,672275,518692,664774,678246,642731,621035,527038,500743,543063,676356,624424,681546,682641,605141,573262
