Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,Third_Base,Second_Base,First_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Away_Lineup_1,Home_Lineup_2,Away_Lineup_2,Home_Lineup_3,Away_Lineup_3,Home_Lineup_4,Away_Lineup_4,Home_Lineup_5,Away_Lineup_5,Home_Lineup_6,Away_Lineup_6,Home_Lineup_7,Away_Lineup_7,Home_Lineup_8,Away_Lineup_8,Home_Lineup_9,Away_Lineup_9,Home_DH,Away_DH,Home_C,Away_C,Home_1B,Away_1B,Home_2B,Away_2B,Home_3B,Away_3B,Home_SS,Away_SS,Home_LF,Away_LF,Home_CF,Away_CF,Home_RF,Away_RF
Flyout,False,1,Top,1,0,0,,,,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Groundout,False,1,Top,2,0,1,,,,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Strikeout,False,1,Top,3,0,2,,,,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Flyout,False,1,Bot,4,0,0,,,,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Strikeout,False,1,Bot,5,0,1,,,,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Single,False,1,Bot,6,0,2,,,,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Lineout,False,1,Bot,7,0,2,,,467793,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Strikeout,False,2,Top,8,0,0,,,,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Pop Out,False,2,Top,9,0,1,,,,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Flyout,False,2,Top,10,0,2,,,,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Groundout,False,2,Bot,11,0,0,,,,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Double,False,2,Bot,12,0,1,,,,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Walk,False,2,Bot,13,0,1,,642715,,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Pop Out,False,2,Bot,14,0,1,,642715,518626,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Pop Out,False,2,Bot,15,0,2,,642715,518626,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Strikeout,False,3,Top,16,0,0,,,,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Strikeout,False,3,Top,17,0,1,,,,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Flyout,False,3,Top,18,0,2,,,,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Walk,False,3,Bot,19,0,0,,,,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Single,False,3,Bot,20,0,0,,,592885,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Double,False,3,Bot,21,0,0,592885,,661388,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Strikeout,False,3,Bot,22,1,0,661388,467793,,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Groundout,False,3,Bot,23,1,1,661388,467793,,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Groundout,False,3,Bot,24,1,2,661388,467793,,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Single,False,4,Top,25,1,0,,,,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Flyout,False,4,Top,26,1,0,,,669242,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Walk,False,4,Top,27,1,1,,,669242,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Strikeout,False,4,Top,28,1,1,,669242,663457,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Double,False,4,Top,29,1,2,,669242,663457,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Groundout,False,4,Top,30,-1,2,,680700,,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Strikeout,False,4,Bot,31,-1,0,,,,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Pop Out,False,4,Bot,32,-1,1,,,,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Strikeout,False,4,Bot,33,-1,2,,,,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Walk,False,5,Top,34,-1,0,,,,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Fielders Choice,False,5,Top,35,-1,0,,,668800,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Sac Fly Double Play,False,5,Top,36,-1,0,668800,665877,,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Home Run,False,5,Top,37,-2,2,,,,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Flyout,False,5,Top,38,-3,2,,,,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Strikeout,False,5,Bot,39,-3,0,,,,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
Single,False,5,Bot,40,-3,1,,,,605288,571945,592885,669242,661388,502671,467793,663457,592192,691023,686217,680700,642715,663609,518626,668800,668930,665877,621438,691026,592192,663609,661388,668800,467793,502671,668930,669242,518626,665877,642715,691026,592885,680700,686217,663457,621438,691023
