Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,Third_Base,Second_Base,First_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Away_Lineup_1,Home_Lineup_2,Away_Lineup_2,Home_Lineup_3,Away_Lineup_3,Home_Lineup_4,Away_Lineup_4,Home_Lineup_5,Away_Lineup_5,Home_Lineup_6,Away_Lineup_6,Home_Lineup_7,Away_Lineup_7,Home_Lineup_8,Away_Lineup_8,Home_Lineup_9,Away_Lineup_9,Home_DH,Away_DH,Home_C,Away_C,Home_1B,Away_1B,Home_2B,Away_2B,Home_3B,Away_3B,Home_SS,Away_SS,Home_LF,Away_LF,Home_CF,Away_CF,Home_RF,Away_RF
Single,False,1,Top,1,0,0,,,,657277,677944,664774,672695,624424,606466,527038,682998,592626,666971,672275,607054,605204,664983,543063,656896,656371,677950,682641,645444,527038,666971,672275,645444,664774,656896,656371,606466,605204,607054,543063,672695,592626,682998,682641,677950,624424,664983
Strikeout,False,1,Top,2,0,0,,,672695,657277,677944,664774,672695,624424,606466,527038,682998,592626,666971,672275,607054,605204,664983,543063,656896,656371,677950,682641,645444,527038,666971,672275,645444,664774,656896,656371,606466,605204,607054,543063,672695,592626,682998,682641,677950,624424,664983
Groundout,False,1,Top,3,0,1,672695,,,657277,677944,664774,672695,624424,606466,527038,682998,592626,666971,672275,607054,605204,664983,543063,656896,656371,677950,682641,645444,527038,666971,672275,645444,664774,656896,656371,606466,605204,607054,543063,672695,592626,682998,682641,677950,624424,664983
Double,False,1,Top,4,-1,2,,,,657277,677944,664774,672695,624424,606466,527038,682998,592626,666971,672275,607054,605204,664983,543063,656896,656371,677950,682641,645444,527038,666971,672275,645444,664774,656896,656371,606466,605204,607054,543063,672695,592626,682998,682641,677950,624424,664983
Single,False,1,Top,5,-1,2,,666971,,657277,677944,664774,672695,624424,606466,527038,682998,592626,666971,672275,607054,605204,664983,543063,656896,656371,677950,682641,645444,527038,666971,672275,645444,664774,656896,656371,606466,605204,607054,543063,672695,592626,682998,682641,677950,624424,664983
Strikeout,False,1,Bot,6,-2,0,,,,657277,677944,664774,672695,624424,606466,527038,682998,592626,666971,672275,607054,605204,664983,543063,656896,656371,677950,682641,645444,527038,666971,672275,645444,664774,656896,656371,606466,605204,607054,543063,672695,592626,682998,682641,677950,624424,664983
Walk,False,1,Bot,7,-2,1,,,,657277,677944,664774,672695,624424,606466,527038,682998,592626,666971,672275,607054,605204,664983,543063,656896,656371,677950,682641,645444,527038,666971,672275,645444,664774,656896,656371,606466,605204,607054,543063,672695,592626,682998,682641,677950,624424,664983
Strikeout,False,1,Bot,8,-2,1,,,624424,657277,677944,664774,672695,624424,606466,527038,682998,592626,666971,672275,607054,605204,664983,543063,656896,656371,677950,682641,645444,527038,666971,672275,645444,664774,656896,656371,606466,605204,607054,543063,672695,592626,682998,682641,677950,624424,664983
Flyout,False,1,Bot,9,-2,2,,,624424,657277,677944,664774,672695,624424,606466,527038,682998,592626,666971,672275,607054,605204,664983,543063,656896,656371,677950,682641,645444,527038,666971,672275,645444,664774,656896,656371,606466,605204,607054,543063,672695,592626,682998,682641,677950,624424,664983
Groundout,False,2,Top,10,-2,0,,,,657277,677944,664774,672695,624424,606466,527038,682998,592626,666971,672275,607054,605204,664983,543063,656896,656371,677950,682641,645444,527038,666971,672275,645444,664774,656896,656371,606466,605204,607054,543063,672695,592626,682998,682641,677950,624424,664983
