Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,Third_Base,Second_Base,First_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Away_Lineup_1,Home_Lineup_2,Away_Lineup_2,Home_Lineup_3,Away_Lineup_3,Home_Lineup_4,Away_Lineup_4,Home_Lineup_5,Away_Lineup_5,Home_Lineup_6,Away_Lineup_6,Home_Lineup_7,Away_Lineup_7,Home_Lineup_8,Away_Lineup_8,Home_Lineup_9,Away_Lineup_9,Home_DH,Away_DH,Home_C,Away_C,Home_1B,Away_1B,Home_2B,Away_2B,Home_3B,Away_3B,Home_SS,Away_SS,Home_LF,Away_LF,Home_CF,Away_CF,Home_RF,Away_RF
Single,False,1,Top,1,0,0,,,,671737,669330,650490,683002,677551,668939,623912,623993,668227,656811,670623,669720,664040,543305,642350,602104,622534,681297,542194,624428,623912,623993,542194,668939,650490,656811,664040,624428,670623,602104,677551,683002,668227,669720,642350,543305,622534,681297
Double,False,1,Top,2,0,0,,,683002,671737,669330,650490,683002,677551,668939,623912,623993,668227,656811,670623,669720,664040,543305,642350,602104,622534,681297,542194,624428,623912,623993,542194,668939,650490,656811,664040,624428,670623,602104,677551,683002,668227,669720,642350,543305,622534,681297
Flyout,False,1,Top,3,-1,0,,668939,,671737,669330,650490,683002,677551,668939,623912,623993,668227,656811,670623,669720,664040,543305,642350,602104,622534,681297,542194,624428,623912,623993,542194,668939,650490,656811,664040,624428,670623,602104,677551,683002,668227,669720,642350,543305,622534,681297
Groundout,False,1,Top,4,-1,1,,668939,,671737,669330,650490,683002,677551,668939,623912,623993,668227,656811,670623,669720,664040,543305,642350,602104,622534,681297,542194,624428,623912,623993,542194,668939,650490,656811,664040,624428,670623,602104,677551,683002,668227,669720,642350,543305,622534,681297
Walk,False,1,Top,5,-1,2,,668939,,671737,669330,650490,683002,677551,668939,623912,623993,668227,656811,670623,669720,664040,543305,642350,602104,622534,681297,542194,624428,623912,623993,542194,668939,650490,656811,664040,624428,670623,602104,677551,683002,668227,669720,642350,543305,622534,681297
Pop Out,False,1,Top,6,-1,2,,668939,669720,671737,669330,650490,683002,677551,668939,623912,623993,668227,656811,670623,669720,664040,543305,642350,602104,622534,681297,542194,624428,623912,623993,542194,668939,650490,656811,664040,624428,670623,602104,677551,683002,668227,669720,642350,543305,622534,681297
Lineout,False,1,Bot,7,-1,0,,,,671737,669330,650490,683002,677551,668939,623912,623993,668227,656811,670623,669720,664040,543305,642350,602104,622534,681297,542194,624428,623912,623993,542194,668939,650490,656811,664040,624428,670623,602104,677551,683002,668227,669720,642350,543305,622534,681297
Pop Out,False,1,Bot,8,-1,1,,,,671737,669330,650490,683002,677551,668939,623912,623993,668227,656811,670623,669720,664040,543305,642350,602104,622534,681297,542194,624428,623912,623993,542194,668939,650490,656811,664040,624428,670623,602104,677551,683002,668227,669720,642350,543305,622534,681297
Hit By Pitch,False,1,Bot,9,-1,2,,,,671737,669330,650490,683002,677551,668939,623912,623993,668227,656811,670623,669720,664040,543305,642350,602104,622534,681297,542194,624428,623912,623993,542194,668939,650490,656811,664040,624428,670623,602104,677551,683002,668227,669720,642350,543305,622534,681297
Strikeout,False,1,Bot,10,-1,2,,,623912,671737,669330,650490,683002,677551,668939,623912,623993,668227,656811,670623,669720,664040,543305,642350,602104,622534,681297,542194,624428,623912,623993,542194,668939,650490,656811,664040,624428,670623,602104,677551,683002,668227,669720,642350,543305,622534,681297
