Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,Third_Base,Second_Base,First_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Away_Lineup_1,Home_Lineup_2,Away_Lineup_2,Home_Lineup_3,Away_Lineup_3,Home_Lineup_4,Away_Lineup_4,Home_Lineup_5,Away_Lineup_5,Home_Lineup_6,Away_Lineup_6,Home_Lineup_7,Away_Lineup_7,Home_Lineup_8,Away_Lineup_8,Home_Lineup_9,Away_Lineup_9,Home_DH,Away_DH,Home_C,Away_C,Home_1B,Away_1B,Home_2B,Away_2B,Home_3B,Away_3B,Home_SS,Away_SS,Home_LF,Away_LF,Home_CF,Away_CF,Home_RF,Away_RF
Single,False,1,Top,1,0,0,,,,693433,641927,641487,621043,553993,666397,672284,666135,663728,596146,606192,670242,664034,650489,645801,571657,572041,608336,676609,543877,645801,670242,663728,543877,664034,666135,676609,666397,553993,571657,641487,621043,572041,608336,672284,650489,606192,596146
Strikeout,False,1,Top,2,0,0,,,621043,693433,641927,641487,621043,553993,666397,672284,666135,663728,596146,606192,670242,664034,650489,645801,571657,572041,608336,676609,543877,645801,670242,663728,543877,664034,666135,676609,666397,553993,571657,641487,621043,572041,608336,672284,650489,606192,596146
Walk,False,1,Top,3,0,1,,,621043,693433,641927,641487,621043,553993,666397,672284,666135,663728,596146,606192,670242,664034,650489,645801,571657,572041,608336,676609,543877,645801,670242,663728,543877,664034,666135,676609,666397,553993,571657,641487,621043,572041,608336,672284,650489,606192,596146
Wild Pitch,False,1,Top,4,0,1,,621043,666135,693433,641927,641487,621043,553993,666397,672284,666135,663728,596146,606192,670242,664034,650489,645801,571657,572041,608336,676609,543877,645801,670242,663728,543877,664034,666135,676609,666397,553993,571657,641487,621043,572041,608336,672284,650489,606192,596146
Sac Fly,False,1,Top,4,0,1,621043,666135,,693433,641927,641487,621043,553993,666397,672284,666135,663728,596146,606192,670242,664034,650489,645801,571657,572041,608336,676609,543877,645801,670242,663728,543877,664034,666135,676609,666397,553993,571657,641487,621043,572041,608336,672284,650489,606192,596146
Hit By Pitch,False,1,Top,5,-1,2,,666135,,693433,641927,641487,621043,553993,666397,672284,666135,663728,596146,606192,670242,664034,650489,645801,571657,572041,608336,676609,543877,645801,670242,663728,543877,664034,666135,676609,666397,553993,571657,641487,621043,572041,608336,672284,650489,606192,596146
Single,False,1,Top,6,-1,2,,666135,670242,693433,641927,641487,621043,553993,666397,672284,666135,663728,596146,606192,670242,664034,650489,645801,571657,572041,608336,676609,543877,645801,670242,663728,543877,664034,666135,676609,666397,553993,571657,641487,621043,572041,608336,672284,650489,606192,596146
Strikeout,False,1,Top,7,-2,2,670242,650489,,693433,641927,641487,621043,553993,666397,672284,666135,663728,596146,606192,670242,664034,650489,645801,571657,572041,608336,676609,543877,645801,670242,663728,543877,664034,666135,676609,666397,553993,571657,641487,621043,572041,608336,672284,650489,606192,596146
Single,False,1,Bot,8,-2,0,,,,693433,641927,641487,621043,553993,666397,672284,666135,663728,596146,606192,670242,664034,650489,645801,571657,572041,608336,676609,543877,645801,670242,663728,543877,664034,666135,676609,666397,553993,571657,641487,621043,572041,608336,672284,650489,606192,596146
Home Run,False,1,Bot,9,-2,0,,,641487,693433,641927,641487,621043,553993,666397,672284,666135,663728,596146,606192,670242,664034,650489,645801,571657,572041,608336,676609,543877,645801,670242,663728,543877,664034,666135,676609,666397,553993,571657,641487,621043,572041,608336,672284,650489,606192,596146
Single,False,1,Bot,10,0,0,,,,693433,641927,641487,621043,553993,666397,672284,666135,663728,596146,606192,670242,664034,650489,645801,571657,572041,608336,676609,543877,645801,670242,663728,543877,664034,666135,676609,666397,553993,571657,641487,621043,572041,608336,672284,650489,606192,596146
Strikeout,False,1,Bot,11,0,0,,,672284,693433,641927,641487,621043,553993,666397,672284,666135,663728,596146,606192,670242,664034,650489,645801,571657,572041,608336,676609,543877,645801,670242,663728,543877,664034,666135,676609,666397,553993,571657,641487,621043,572041,608336,672284,650489,606192,596146
Single,False,1,Bot,12,0,1,,,672284,693433,641927,641487,621043,553993,666397,672284,666135,663728,596146,606192,670242,664034,650489,645801,571657,572041,608336,676609,543877,645801,670242,663728,543877,664034,666135,676609,666397,553993,571657,641487,621043,572041,608336,672284,650489,606192,596146
Double,False,1,Bot,13,0,1,,672284,606192,693433,641927,641487,621043,553993,666397,672284,666135,663728,596146,606192,670242,664034,650489,645801,571657,572041,608336,676609,543877,645801,670242,663728,543877,664034,666135,676609,666397,553993,571657,641487,621043,572041,608336,672284,650489,606192,596146
Single,False,1,Bot,14,1,2,,664034,,693433,641927,641487,621043,553993,666397,672284,666135,663728,596146,606192,670242,664034,650489,645801,571657,572041,608336,676609,543877,645801,670242,663728,543877,664034,666135,676609,666397,553993,571657,641487,621043,572041,608336,672284,650489,606192,596146
Strikeout,False,2,Top,15,1,0,,,,693433,641927,641487,621043,553993,666397,672284,666135,663728,596146,606192,670242,664034,650489,645801,571657,572041,608336,676609,543877,645801,670242,663728,543877,664034,666135,676609,666397,553993,571657,641487,621043,572041,608336,672284,650489,606192,596146
Groundout,False,2,Top,16,1,1,,,,693433,641927,641487,621043,553993,666397,672284,666135,663728,596146,606192,670242,664034,650489,645801,571657,572041,608336,676609,543877,645801,670242,663728,543877,664034,666135,676609,666397,553993,571657,641487,621043,572041,608336,672284,650489,606192,596146
Groundout,False,2,Top,17,1,2,,,,693433,641927,641487,621043,553993,666397,672284,666135,663728,596146,606192,670242,664034,650489,645801,571657,572041,608336,676609,543877,645801,670242,663728,543877,664034,666135,676609,666397,553993,571657,641487,621043,572041,608336,672284,650489,606192,596146
Pop Out,False,2,Bot,18,1,0,,,,693433,641927,641487,621043,553993,666397,672284,666135,663728,596146,606192,670242,664034,650489,645801,571657,572041,608336,676609,543877,645801,670242,663728,543877,664034,666135,676609,666397,553993,571657,641487,621043,572041,608336,672284,650489,606192,596146
Double,False,2,Bot,19,1,1,,,,693433,641927,641487,621043,553993,666397,672284,666135,663728,596146,606192,670242,664034,650489,645801,571657,572041,608336,676609,543877,645801,670242,663728,543877,664034,666135,676609,666397,553993,571657,641487,621043,572041,608336,672284,650489,606192,596146
Groundout,False,2,Bot,20,1,1,,676609,,693433,641927,641487,621043,553993,666397,672284,666135,663728,596146,606192,670242,664034,650489,645801,571657,572041,608336,676609,543877,645801,670242,663728,543877,664034,666135,676609,666397,553993,571657,641487,621043,572041,608336,672284,650489,606192,596146
Strikeout,False,2,Bot,21,1,2,676609,,,693433,641927,641487,621043,553993,666397,672284,666135,663728,596146,606192,670242,664034,650489,645801,571657,572041,608336,676609,543877,645801,670242,663728,543877,664034,666135,676609,666397,553993,571657,641487,621043,572041,608336,672284,650489,606192,596146
Single,False,3,Top,22,1,0,,,,693433,641927,641487,621043,553993,666397,672284,666135,663728,596146,606192,670242,664034,650489,645801,571657,572041,608336,676609,543877,645801,670242,663728,543877,664034,666135,676609,666397,553993,571657,641487,621043,572041,608336,672284,650489,606192,596146
Home Run,False,3,Top,23,1,0,,,666397,693433,641927,641487,621043,553993,666397,672284,666135,663728,596146,606192,670242,664034,650489,645801,571657,572041,608336,676609,543877,645801,670242,663728,543877,664034,666135,676609,666397,553993,571657,641487,621043,572041,608336,672284,650489,606192,596146
Walk,False,3,Top,24,-1,0,,,,693433,641927,641487,621043,553993,666397,672284,666135,663728,596146,606192,670242,664034,650489,645801,571657,572041,608336,676609,543877,645801,670242,663728,543877,664034,666135,676609,666397,553993,571657,641487,621043,572041,608336,672284,650489,606192,596146
Pop Out,False,3,Top,25,-1,0,,,596146,693433,641927,641487,621043,553993,666397,672284,666135,663728,596146,606192,670242,664034,650489,645801,571657,572041,608336,676609,543877,645801,670242,663728,543877,664034,666135,676609,666397,553993,571657,641487,621043,572041,608336,672284,650489,606192,596146
Single,False,3,Top,26,-1,1,,,596146,693433,641927,641487,621043,553993,666397,672284,666135,663728,596146,606192,670242,664034,650489,645801,571657,572041,608336,676609,543877,645801,670242,663728,543877,664034,666135,676609,666397,553993,571657,641487,621043,572041,608336,672284,650489,606192,596146
Flyout,False,3,Top,27,-1,1,,596146,650489,693433,641927,641487,621043,553993,666397,672284,666135,663728,596146,606192,670242,664034,650489,645801,571657,572041,608336,676609,543877,645801,670242,663728,543877,664034,666135,676609,666397,553993,571657,641487,621043,572041,608336,672284,650489,606192,596146
Stolen Base 2B,True,3,Top,28,-1,2,596146,,650489,693433,641927,641487,621043,553993,666397,672284,666135,663728,596146,606192,670242,664034,650489,645801,571657,572041,608336,676609,543877,645801,670242,663728,543877,664034,666135,676609,666397,553993,571657,641487,621043,572041,608336,672284,650489,606192,596146
Walk,False,3,Top,28,-2,2,596146,650489,,693433,641927,641487,621043,553993,666397,672284,666135,663728,596146,606192,670242,664034,650489,645801,571657,572041,608336,676609,543877,645801,670242,663728,543877,664034,666135,676609,666397,553993,571657,641487,621043,572041,608336,672284,650489,606192,596146
Strikeout,False,3,Top,29,-2,2,,650489,608336,693433,641927,641487,621043,553993,666397,672284,666135,663728,596146,606192,670242,664034,650489,645801,571657,572041,608336,676609,543877,645801,670242,663728,543877,664034,666135,676609,666397,553993,571657,641487,621043,572041,608336,672284,650489,606192,596146
Strikeout,False,3,Bot,30,-2,0,,,,693433,641927,641487,621043,553993,666397,672284,666135,663728,596146,606192,670242,664034,650489,645801,571657,572041,608336,676609,543877,645801,670242,663728,543877,664034,666135,676609,666397,553993,571657,641487,621043,572041,608336,672284,650489,606192,596146
