Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,Third_Base,Second_Base,First_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Away_Lineup_1,Home_Lineup_2,Away_Lineup_2,Home_Lineup_3,Away_Lineup_3,Home_Lineup_4,Away_Lineup_4,Home_Lineup_5,Away_Lineup_5,Home_Lineup_6,Away_Lineup_6,Home_Lineup_7,Away_Lineup_7,Home_Lineup_8,Away_Lineup_8,Home_Lineup_9,Away_Lineup_9,Home_DH,Away_DH,Home_C,Away_C,Home_1B,Away_1B,Home_2B,Away_2B,Home_3B,Away_3B,Home_SS,Away_SS,Home_LF,Away_LF,Home_CF,Away_CF,Home_RF,Away_RF
Groundout,False,1,Top,1,0,0,,,,666200,434378,624585,514888,650333,608324,605137,663656,665862,670541,669394,676801,650559,572138,660821,665161,663743,643289,542932,455117,624585,670541,663743,455117,605137,572138,650333,514888,669394,608324,542932,665161,650559,676801,665862,643289,660821,663656
Home Run,False,1,Top,2,0,1,,,,666200,434378,624585,514888,650333,608324,605137,663656,665862,670541,669394,676801,650559,572138,660821,665161,663743,643289,542932,455117,624585,670541,663743,455117,605137,572138,650333,514888,669394,608324,542932,665161,650559,676801,665862,643289,660821,663656
Home Run,False,1,Top,3,-1,1,,,,666200,434378,624585,514888,650333,608324,605137,663656,665862,670541,669394,676801,650559,572138,660821,665161,663743,643289,542932,455117,624585,670541,663743,455117,605137,572138,650333,514888,669394,608324,542932,665161,650559,676801,665862,643289,660821,663656
Single,False,1,Top,4,-2,1,,,,666200,434378,624585,514888,650333,608324,605137,663656,665862,670541,669394,676801,650559,572138,660821,665161,663743,643289,542932,455117,624585,670541,663743,455117,605137,572138,650333,514888,669394,608324,542932,665161,650559,676801,665862,643289,660821,663656
Home Run,False,1,Top,5,-2,1,,,670541,666200,434378,624585,514888,650333,608324,605137,663656,665862,670541,669394,676801,650559,572138,660821,665161,663743,643289,542932,455117,624585,670541,663743,455117,605137,572138,650333,514888,669394,608324,542932,665161,650559,676801,665862,643289,660821,663656
Walk,False,1,Top,6,-4,1,,,,666200,434378,624585,514888,650333,608324,605137,663656,665862,670541,669394,676801,650559,572138,660821,665161,663743,643289,542932,455117,624585,670541,663743,455117,605137,572138,650333,514888,669394,608324,542932,665161,650559,676801,665862,643289,660821,663656
Lineout,False,1,Top,7,-4,1,,,572138,666200,434378,624585,514888,650333,608324,605137,663656,665862,670541,669394,676801,650559,572138,660821,665161,663743,643289,542932,455117,624585,670541,663743,455117,605137,572138,650333,514888,669394,608324,542932,665161,650559,676801,665862,643289,660821,663656
Double,False,1,Top,8,-4,2,,,572138,666200,434378,624585,514888,650333,608324,605137,663656,665862,670541,669394,676801,650559,572138,660821,665161,663743,643289,542932,455117,624585,670541,663743,455117,605137,572138,650333,514888,669394,608324,542932,665161,650559,676801,665862,643289,660821,663656
Flyout,False,1,Bot,9,-5,0,,,,666200,434378,624585,514888,650333,608324,605137,663656,665862,670541,669394,676801,650559,572138,660821,665161,663743,643289,542932,455117,624585,670541,663743,455117,605137,572138,650333,514888,669394,608324,542932,665161,650559,676801,665862,643289,660821,663656
Single,False,1,Bot,10,-5,1,,,,666200,434378,624585,514888,650333,608324,605137,663656,665862,670541,669394,676801,650559,572138,660821,665161,663743,643289,542932,455117,624585,670541,663743,455117,605137,572138,650333,514888,669394,608324,542932,665161,650559,676801,665862,643289,660821,663656
Single,False,1,Bot,11,-5,1,,,650333,666200,434378,624585,514888,650333,608324,605137,663656,665862,670541,669394,676801,650559,572138,660821,665161,663743,643289,542932,455117,624585,670541,663743,455117,605137,572138,650333,514888,669394,608324,542932,665161,650559,676801,665862,643289,660821,663656
Pop Out,False,1,Bot,12,-5,1,650333,,605137,666200,434378,624585,514888,650333,608324,605137,663656,665862,670541,669394,676801,650559,572138,660821,665161,663743,643289,542932,455117,624585,670541,663743,455117,605137,572138,650333,514888,669394,608324,542932,665161,650559,676801,665862,643289,660821,663656
Double,False,1,Bot,13,-5,2,650333,,605137,666200,434378,624585,514888,650333,608324,605137,663656,665862,670541,669394,676801,650559,572138,660821,665161,663743,643289,542932,455117,624585,670541,663743,455117,605137,572138,650333,514888,669394,608324,542932,665161,650559,676801,665862,643289,660821,663656
Groundout,False,1,Bot,14,-3,2,,669394,,666200,434378,624585,514888,650333,608324,605137,663656,665862,670541,669394,676801,650559,572138,660821,665161,663743,643289,542932,455117,624585,670541,663743,455117,605137,572138,650333,514888,669394,608324,542932,665161,650559,676801,665862,643289,660821,663656
Walk,False,2,Top,15,-3,0,,,,666200,434378,624585,514888,650333,608324,605137,663656,665862,670541,669394,676801,650559,572138,660821,665161,663743,643289,542932,455117,624585,670541,663743,455117,605137,572138,650333,514888,669394,608324,542932,665161,650559,676801,665862,643289,660821,663656
Pop Out,False,2,Top,16,-3,0,,,455117,666200,434378,624585,514888,650333,608324,605137,663656,665862,670541,669394,676801,650559,572138,660821,665161,663743,643289,542932,455117,624585,670541,663743,455117,605137,572138,650333,514888,669394,608324,542932,665161,650559,676801,665862,643289,660821,663656
Flyout,False,2,Top,17,-3,1,,,455117,666200,434378,624585,514888,650333,608324,605137,663656,665862,670541,669394,676801,650559,572138,660821,665161,663743,643289,542932,455117,624585,670541,663743,455117,605137,572138,650333,514888,669394,608324,542932,665161,650559,676801,665862,643289,660821,663656
Strikeout,False,2,Top,18,-3,2,,,455117,666200,434378,624585,514888,650333,608324,605137,663656,665862,670541,669394,676801,650559,572138,660821,665161,663743,643289,542932,455117,624585,670541,663743,455117,605137,572138,650333,514888,669394,608324,542932,665161,650559,676801,665862,643289,660821,663656
Strikeout,False,2,Bot,19,-3,0,,,,666200,434378,624585,514888,650333,608324,605137,663656,665862,670541,669394,676801,650559,572138,660821,665161,663743,643289,542932,455117,624585,670541,663743,455117,605137,572138,650333,514888,669394,608324,542932,665161,650559,676801,665862,643289,660821,663656
Pop Out,False,2,Bot,20,-3,1,,,,666200,434378,624585,514888,650333,608324,605137,663656,665862,670541,669394,676801,650559,572138,660821,665161,663743,643289,542932,455117,624585,670541,663743,455117,605137,572138,650333,514888,669394,608324,542932,665161,650559,676801,665862,643289,660821,663656
