Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,Third_Base,Second_Base,First_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Away_Lineup_1,Home_Lineup_2,Away_Lineup_2,Home_Lineup_3,Away_Lineup_3,Home_Lineup_4,Away_Lineup_4,Home_Lineup_5,Away_Lineup_5,Home_Lineup_6,Away_Lineup_6,Home_Lineup_7,Away_Lineup_7,Home_Lineup_8,Away_Lineup_8,Home_Lineup_9,Away_Lineup_9,Home_DH,Away_DH,Home_C,Away_C,Home_1B,Away_1B,Home_2B,Away_2B,Home_3B,Away_3B,Home_SS,Away_SS,Home_LF,Away_LF,Home_CF,Away_CF,Home_RF,Away_RF
Game Advisory,False,1,Top,1,0,0,,,,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
Lineout,False,1,Top,1,0,0,,,,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
Single,False,1,Top,2,0,1,,,,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
Pop Out,False,1,Top,3,0,1,,,682985,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
Flyout,False,1,Top,4,0,2,,,682985,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
Strikeout,False,1,Bot,5,0,0,,,,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
Groundout,False,1,Bot,6,0,1,,,,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
Strikeout,False,1,Bot,7,0,2,,,,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
Strikeout,False,2,Top,8,0,0,,,,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
Home Run,False,2,Top,9,0,1,,,,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
Groundout,False,2,Top,10,-1,1,,,,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
Strikeout,False,2,Top,11,-1,2,,,,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
Groundout,False,2,Bot,12,-1,0,,,,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
Groundout,False,2,Bot,13,-1,1,,,,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
Strikeout,False,2,Bot,14,-1,2,,,,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
Strikeout,False,3,Top,15,-1,0,,,,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
Groundout,False,3,Top,16,-1,1,,,,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
Single,False,3,Top,17,-1,2,,,,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
Single,False,3,Top,18,-1,2,,,682985,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
Flyout,False,3,Top,19,-1,2,,682985,679529,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
Strikeout,False,3,Bot,20,-1,0,,,,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
Groundout,False,3,Bot,21,-1,1,,,,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
Strikeout,False,3,Bot,22,-1,2,,,,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
Flyout,False,4,Top,23,-1,0,,,,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
Flyout,False,4,Top,24,-1,1,,,,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
Groundout,False,4,Top,25,-1,2,,,,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
Lineout,False,4,Bot,26,-1,0,,,,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
Strikeout,False,4,Bot,27,-1,1,,,,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
Strikeout,False,4,Bot,28,-1,2,,,,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
Flyout,False,5,Top,29,-1,0,,,,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
Pop Out,False,5,Top,30,-1,1,,,,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
Pop Out,False,5,Top,31,-1,2,,,,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
Groundout,False,5,Bot,32,-1,0,,,,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
Single,False,5,Bot,33,-1,1,,,,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
Double,False,5,Bot,34,-1,1,,,622110,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
Groundout,False,5,Bot,35,0,1,,686681,,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
Double,False,5,Bot,36,0,2,686681,,,642232,593958,672580,663837,677951,682985,669004,679529,521692,681481,622110,668670,686681,595879,671221,408234,664728,628451,680118,670097,669004,408234,521692,668670,622110,679529,686681,628451,672580,670097,677951,595879,680118,663837,664728,682985,671221,681481
