Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,Third_Base,Second_Base,First_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Away_Lineup_1,Home_Lineup_2,Away_Lineup_2,Home_Lineup_3,Away_Lineup_3,Home_Lineup_4,Away_Lineup_4,Home_Lineup_5,Away_Lineup_5,Home_Lineup_6,Away_Lineup_6,Home_Lineup_7,Away_Lineup_7,Home_Lineup_8,Away_Lineup_8,Home_Lineup_9,Away_Lineup_9,Home_DH,Away_DH,Home_C,Away_C,Home_1B,Away_1B,Home_2B,Away_2B,Home_3B,Away_3B,Home_SS,Away_SS,Home_LF,Away_LF,Home_CF,Away_CF,Home_RF,Away_RF
Strikeout,False,1,Top,1,0,0,,,,657053,657376,462101,641343,643217,592450,673357,650402,650391,519317,660162,641856,683734,643396,518735,664056,657757,683011,621545,666163,650391,592450,518735,666163,683734,641343,621545,650402,660162,643396,462101,683011,643217,641856,673357,664056,657757,519317
Walk,False,1,Top,2,0,1,,,,657053,657376,462101,641343,643217,592450,673357,650402,650391,519317,660162,641856,683734,643396,518735,664056,657757,683011,621545,666163,650391,592450,518735,666163,683734,641343,621545,650402,660162,643396,462101,683011,643217,641856,673357,664056,657757,519317
Strikeout,False,1,Top,3,0,1,,,592450,657053,657376,462101,641343,643217,592450,673357,650402,650391,519317,660162,641856,683734,643396,518735,664056,657757,683011,621545,666163,650391,592450,518735,666163,683734,641343,621545,650402,660162,643396,462101,683011,643217,641856,673357,664056,657757,519317
Strikeout,False,1,Top,4,0,2,,,592450,657053,657376,462101,641343,643217,592450,673357,650402,650391,519317,660162,641856,683734,643396,518735,664056,657757,683011,621545,666163,650391,592450,518735,666163,683734,641343,621545,650402,660162,643396,462101,683011,643217,641856,673357,664056,657757,519317
Strikeout,False,1,Bot,5,0,0,,,,657053,657376,462101,641343,643217,592450,673357,650402,650391,519317,660162,641856,683734,643396,518735,664056,657757,683011,621545,666163,650391,592450,518735,666163,683734,641343,621545,650402,660162,643396,462101,683011,643217,641856,673357,664056,657757,519317
Strikeout,False,1,Bot,6,0,1,,,,657053,657376,462101,641343,643217,592450,673357,650402,650391,519317,660162,641856,683734,643396,518735,664056,657757,683011,621545,666163,650391,592450,518735,666163,683734,641343,621545,650402,660162,643396,462101,683011,643217,641856,673357,664056,657757,519317
Groundout,False,1,Bot,7,0,2,,,,657053,657376,462101,641343,643217,592450,673357,650402,650391,519317,660162,641856,683734,643396,518735,664056,657757,683011,621545,666163,650391,592450,518735,666163,683734,641343,621545,650402,660162,643396,462101,683011,643217,641856,673357,664056,657757,519317
Strikeout,False,2,Top,8,0,0,,,,657053,657376,462101,641343,643217,592450,673357,650402,650391,519317,660162,641856,683734,643396,518735,664056,657757,683011,621545,666163,650391,592450,518735,666163,683734,641343,621545,650402,660162,643396,462101,683011,643217,641856,673357,664056,657757,519317
Strikeout,False,2,Top,9,0,1,,,,657053,657376,462101,641343,643217,592450,673357,650402,650391,519317,660162,641856,683734,643396,518735,664056,657757,683011,621545,666163,650391,592450,518735,666163,683734,641343,621545,650402,660162,643396,462101,683011,643217,641856,673357,664056,657757,519317
Single,False,2,Top,10,0,2,,,,657053,657376,462101,641343,643217,592450,673357,650402,650391,519317,660162,641856,683734,643396,518735,664056,657757,683011,621545,666163,650391,592450,518735,666163,683734,641343,621545,650402,660162,643396,462101,683011,643217,641856,673357,664056,657757,519317
