Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,Third_Base,Second_Base,First_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Away_Lineup_1,Home_Lineup_2,Away_Lineup_2,Home_Lineup_3,Away_Lineup_3,Home_Lineup_4,Away_Lineup_4,Home_Lineup_5,Away_Lineup_5,Home_Lineup_6,Away_Lineup_6,Home_Lineup_7,Away_Lineup_7,Home_Lineup_8,Away_Lineup_8,Home_Lineup_9,Away_Lineup_9,Home_DH,Away_DH,Home_C,Away_C,Home_1B,Away_1B,Home_2B,Away_2B,Home_3B,Away_3B,Home_SS,Away_SS,Home_LF,Away_LF,Home_CF,Away_CF,Home_RF,Away_RF
Groundout,False,1,Top,1,0,0,,,,670912,656629,665833,641313,668804,643217,663647,683734,467793,660162,596847,657757,675986,693049,666801,663853,669261,664874,623168,462101,467793,657757,623168,664874,596847,683734,666801,462101,663647,660162,665833,641313,668804,643217,669261,693049,675986,663853
Groundout,False,1,Top,2,0,1,,,,670912,656629,665833,641313,668804,643217,663647,683734,467793,660162,596847,657757,675986,693049,666801,663853,669261,664874,623168,462101,467793,657757,623168,664874,596847,683734,666801,462101,663647,660162,665833,641313,668804,643217,669261,693049,675986,663853
Strikeout,False,1,Top,3,0,2,,,,670912,656629,665833,641313,668804,643217,663647,683734,467793,660162,596847,657757,675986,693049,666801,663853,669261,664874,623168,462101,467793,657757,623168,664874,596847,683734,666801,462101,663647,660162,665833,641313,668804,643217,669261,693049,675986,663853
Pop Out,False,1,Bot,4,0,0,,,,670912,656629,665833,641313,668804,643217,663647,683734,467793,660162,596847,657757,675986,693049,666801,663853,669261,664874,623168,462101,467793,657757,623168,664874,596847,683734,666801,462101,663647,660162,665833,641313,668804,643217,669261,693049,675986,663853
Flyout,False,1,Bot,5,0,1,,,,670912,656629,665833,641313,668804,643217,663647,683734,467793,660162,596847,657757,675986,693049,666801,663853,669261,664874,623168,462101,467793,657757,623168,664874,596847,683734,666801,462101,663647,660162,665833,641313,668804,643217,669261,693049,675986,663853
Walk,False,1,Bot,6,0,2,,,,670912,656629,665833,641313,668804,643217,663647,683734,467793,660162,596847,657757,675986,693049,666801,663853,669261,664874,623168,462101,467793,657757,623168,664874,596847,683734,666801,462101,663647,660162,665833,641313,668804,643217,669261,693049,675986,663853
Pop Out,False,1,Bot,7,0,2,,,663647,670912,656629,665833,641313,668804,643217,663647,683734,467793,660162,596847,657757,675986,693049,666801,663853,669261,664874,623168,462101,467793,657757,623168,664874,596847,683734,666801,462101,663647,660162,665833,641313,668804,643217,669261,693049,675986,663853
Groundout,False,2,Top,8,0,0,,,,670912,656629,665833,641313,668804,643217,663647,683734,467793,660162,596847,657757,675986,693049,666801,663853,669261,664874,623168,462101,467793,657757,623168,664874,596847,683734,666801,462101,663647,660162,665833,641313,668804,643217,669261,693049,675986,663853
Single,False,2,Top,9,0,1,,,,670912,656629,665833,641313,668804,643217,663647,683734,467793,660162,596847,657757,675986,693049,666801,663853,669261,664874,623168,462101,467793,657757,623168,664874,596847,683734,666801,462101,663647,660162,665833,641313,668804,643217,669261,693049,675986,663853
Strikeout,False,2,Top,10,0,1,,,657757,670912,656629,665833,641313,668804,643217,663647,683734,467793,660162,596847,657757,675986,693049,666801,663853,669261,664874,623168,462101,467793,657757,623168,664874,596847,683734,666801,462101,663647,660162,665833,641313,668804,643217,669261,693049,675986,663853
Lineout,False,2,Top,11,0,2,,,657757,670912,656629,665833,641313,668804,643217,663647,683734,467793,660162,596847,657757,675986,693049,666801,663853,669261,664874,623168,462101,467793,657757,623168,664874,596847,683734,666801,462101,663647,660162,665833,641313,668804,643217,669261,693049,675986,663853
Groundout,False,2,Bot,12,0,0,,,,670912,656629,665833,641313,668804,643217,663647,683734,467793,660162,596847,657757,675986,693049,666801,663853,669261,664874,623168,462101,467793,657757,623168,664874,596847,683734,666801,462101,663647,660162,665833,641313,668804,643217,669261,693049,675986,663853
Triple,False,2,Bot,13,0,1,,,,670912,656629,665833,641313,668804,643217,663647,683734,467793,660162,596847,657757,675986,693049,666801,663853,669261,664874,623168,462101,467793,657757,623168,664874,596847,683734,666801,462101,663647,660162,665833,641313,668804,643217,669261,693049,675986,663853
Walk,False,2,Bot,14,0,1,675986,,,670912,656629,665833,641313,668804,643217,663647,683734,467793,660162,596847,657757,675986,693049,666801,663853,669261,664874,623168,462101,467793,657757,623168,664874,596847,683734,666801,462101,663647,660162,665833,641313,668804,643217,669261,693049,675986,663853
Sac Fly,False,2,Bot,15,0,1,675986,,666801,670912,656629,665833,641313,668804,643217,663647,683734,467793,660162,596847,657757,675986,693049,666801,663853,669261,664874,623168,462101,467793,657757,623168,664874,596847,683734,666801,462101,663647,660162,665833,641313,668804,643217,669261,693049,675986,663853
Pop Out,False,2,Bot,16,1,2,,,666801,670912,656629,665833,641313,668804,643217,663647,683734,467793,660162,596847,657757,675986,693049,666801,663853,669261,664874,623168,462101,467793,657757,623168,664874,596847,683734,666801,462101,663647,660162,665833,641313,668804,643217,669261,693049,675986,663853
Groundout,False,3,Top,17,1,0,,,,670912,656629,665833,641313,668804,643217,663647,683734,467793,660162,596847,657757,675986,693049,666801,663853,669261,664874,623168,462101,467793,657757,623168,664874,596847,683734,666801,462101,663647,660162,665833,641313,668804,643217,669261,693049,675986,663853
Lineout,False,3,Top,18,1,1,,,,670912,656629,665833,641313,668804,643217,663647,683734,467793,660162,596847,657757,675986,693049,666801,663853,669261,664874,623168,462101,467793,657757,623168,664874,596847,683734,666801,462101,663647,660162,665833,641313,668804,643217,669261,693049,675986,663853
Groundout,False,3,Top,19,1,2,,,,670912,656629,665833,641313,668804,643217,663647,683734,467793,660162,596847,657757,675986,693049,666801,663853,669261,664874,623168,462101,467793,657757,623168,664874,596847,683734,666801,462101,663647,660162,665833,641313,668804,643217,669261,693049,675986,663853
Groundout,False,3,Bot,20,1,0,,,,670912,656629,665833,641313,668804,643217,663647,683734,467793,660162,596847,657757,675986,693049,666801,663853,669261,664874,623168,462101,467793,657757,623168,664874,596847,683734,666801,462101,663647,660162,665833,641313,668804,643217,669261,693049,675986,663853
Strikeout,False,3,Bot,21,1,1,,,,670912,656629,665833,641313,668804,643217,663647,683734,467793,660162,596847,657757,675986,693049,666801,663853,669261,664874,623168,462101,467793,657757,623168,664874,596847,683734,666801,462101,663647,660162,665833,641313,668804,643217,669261,693049,675986,663853
Flyout,False,3,Bot,22,1,2,,,,670912,656629,665833,641313,668804,643217,663647,683734,467793,660162,596847,657757,675986,693049,666801,663853,669261,664874,623168,462101,467793,657757,623168,664874,596847,683734,666801,462101,663647,660162,665833,641313,668804,643217,669261,693049,675986,663853
Groundout,False,4,Top,23,1,0,,,,670912,656629,665833,641313,668804,643217,663647,683734,467793,660162,596847,657757,675986,693049,666801,663853,669261,664874,623168,462101,467793,657757,623168,664874,596847,683734,666801,462101,663647,660162,665833,641313,668804,643217,669261,693049,675986,663853
Strikeout,False,4,Top,24,1,1,,,,670912,656629,665833,641313,668804,643217,663647,683734,467793,660162,596847,657757,675986,693049,666801,663853,669261,664874,623168,462101,467793,657757,623168,664874,596847,683734,666801,462101,663647,660162,665833,641313,668804,643217,669261,693049,675986,663853
Flyout,False,4,Top,25,1,2,,,,670912,656629,665833,641313,668804,643217,663647,683734,467793,660162,596847,657757,675986,693049,666801,663853,669261,664874,623168,462101,467793,657757,623168,664874,596847,683734,666801,462101,663647,660162,665833,641313,668804,643217,669261,693049,675986,663853
Strikeout,False,4,Bot,26,1,0,,,,670912,656629,665833,641313,668804,643217,663647,683734,467793,660162,596847,657757,675986,693049,666801,663853,669261,664874,623168,462101,467793,657757,623168,664874,596847,683734,666801,462101,663647,660162,665833,641313,668804,643217,669261,693049,675986,663853
Flyout,False,4,Bot,27,1,1,,,,670912,656629,665833,641313,668804,643217,663647,683734,467793,660162,596847,657757,675986,693049,666801,663853,669261,664874,623168,462101,467793,657757,623168,664874,596847,683734,666801,462101,663647,660162,665833,641313,668804,643217,669261,693049,675986,663853
Groundout,False,4,Bot,28,1,2,,,,670912,656629,665833,641313,668804,643217,663647,683734,467793,660162,596847,657757,675986,693049,666801,663853,669261,664874,623168,462101,467793,657757,623168,664874,596847,683734,666801,462101,663647,660162,665833,641313,668804,643217,669261,693049,675986,663853
Lineout,False,5,Top,29,1,0,,,,670912,656629,665833,641313,668804,643217,663647,683734,467793,660162,596847,657757,675986,693049,666801,663853,669261,664874,623168,462101,467793,657757,623168,664874,596847,683734,666801,462101,663647,660162,665833,641313,668804,643217,669261,693049,675986,663853
