Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,Third_Base,Second_Base,First_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Away_Lineup_1,Home_Lineup_2,Away_Lineup_2,Home_Lineup_3,Away_Lineup_3,Home_Lineup_4,Away_Lineup_4,Home_Lineup_5,Away_Lineup_5,Home_Lineup_6,Away_Lineup_6,Home_Lineup_7,Away_Lineup_7,Home_Lineup_8,Away_Lineup_8,Home_Lineup_9,Away_Lineup_9,Home_DH,Away_DH,Home_C,Away_C,Home_1B,Away_1B,Home_2B,Away_2B,Home_3B,Away_3B,Home_SS,Away_SS,Home_LF,Away_LF,Home_CF,Away_CF,Home_RF,Away_RF
Flyout,False,1,Top,1,0,0,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Strikeout,False,1,Top,2,0,1,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Strikeout,False,1,Top,3,0,2,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Pop Out,False,1,Bot,4,0,0,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Single,False,1,Bot,5,0,1,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Single,False,1,Bot,6,0,1,,,592450,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Double,False,1,Bot,7,0,1,592450,,519203,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Strikeout,False,1,Bot,8,1,2,518934,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Pop Out,False,2,Top,9,1,0,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Groundout,False,2,Top,10,1,1,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Lineout,False,2,Top,11,1,2,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Groundout,False,2,Bot,12,1,0,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Flyout,False,2,Bot,13,1,1,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Strikeout,False,2,Bot,14,1,2,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Lineout,False,3,Top,15,1,0,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Strikeout,False,3,Top,16,1,1,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Strikeout,False,3,Top,17,1,2,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Groundout,False,3,Bot,18,1,0,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Flyout,False,3,Bot,19,1,1,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Strikeout,False,3,Bot,20,1,2,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Groundout,False,4,Top,21,1,0,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Home Run,False,4,Top,22,1,1,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Walk,False,4,Top,23,0,1,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Forceout,False,4,Top,24,0,1,,,665742,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Strikeout,False,4,Top,25,0,2,,,630105,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Pop Out,False,4,Bot,26,0,0,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Pop Out,False,4,Bot,27,0,1,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Single,False,4,Bot,28,0,2,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Caught Stealing 2B,True,4,Bot,29,0,2,,,664056,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Groundout,False,5,Top,30,0,0,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Flyout,False,5,Top,31,0,1,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Walk,False,5,Top,32,0,2,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Flyout,False,5,Top,33,0,2,,,673490,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Groundout,False,5,Bot,34,0,0,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Groundout,False,5,Bot,35,0,1,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Strikeout,False,5,Bot,36,0,2,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Flyout,False,6,Top,37,0,0,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Groundout,False,6,Top,38,0,1,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Flyout,False,6,Top,39,0,2,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Groundout,False,6,Bot,40,0,0,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Groundout,False,6,Bot,41,0,1,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Flyout,False,6,Bot,42,0,2,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Flyout,False,7,Top,43,0,0,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Flyout,False,7,Top,44,0,1,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Walk,False,7,Top,45,0,2,,,,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Offensive Substitution,True,7,Top,46,0,2,,,443558,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,443558,665828,663757,543309,673490,683011,664954,592450,443558,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Field Error,False,7,Top,46,0,2,,,640492,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,640492,665828,663757,543309,673490,683011,664954,592450,,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Pitching Substitution,True,7,Top,47,0,2,,640492,663757,622663,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,640492,665828,663757,543309,673490,683011,664954,592450,,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Single,False,7,Top,47,0,2,,640492,663757,650633,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,640492,665828,663757,543309,673490,683011,664954,592450,,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Strikeout,False,7,Top,48,-1,2,663757,673490,,650633,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,640492,665828,663757,543309,673490,683011,664954,592450,,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Defensive Switch,True,7,Bot,49,-1,0,,,,650633,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,640492,665828,663757,543309,673490,683011,664954,592450,,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Groundout,False,7,Bot,49,-1,0,,,,650633,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,640492,665828,663757,543309,673490,683011,664954,592450,640492,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Home Run,False,7,Bot,50,-1,1,,,,650633,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,640492,665828,663757,543309,673490,683011,664954,592450,640492,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Flyout,False,7,Bot,51,0,1,,,,650633,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,640492,665828,663757,543309,673490,683011,664954,592450,640492,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Lineout,False,7,Bot,52,0,2,,,,650633,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,640492,665828,663757,543309,673490,683011,664954,592450,640492,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Groundout,False,8,Top,53,0,0,,,,650633,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,640492,665828,663757,543309,673490,683011,664954,592450,640492,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Strikeout,False,8,Top,54,0,1,,,,650633,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,640492,665828,663757,543309,673490,683011,664954,592450,640492,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Walk,False,8,Top,55,0,2,,,,650633,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,640492,665828,663757,543309,673490,683011,664954,592450,640492,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Pitching Substitution,True,8,Top,56,0,2,,,665742,650633,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,640492,665828,663757,543309,673490,683011,664954,592450,640492,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Single,False,8,Top,56,0,2,,,665742,593974,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,640492,665828,663757,543309,673490,683011,664954,592450,640492,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Groundout,False,8,Top,57,0,2,,665742,630105,593974,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,640492,665828,663757,543309,673490,683011,664954,592450,640492,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Pitching Substitution,True,8,Bot,58,0,0,,,,593974,608379,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,640492,665828,663757,543309,673490,683011,664954,592450,640492,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Single,False,8,Bot,58,0,0,,,,593974,607259,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,640492,665828,663757,543309,673490,683011,664954,592450,640492,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Flyout,False,8,Bot,59,0,0,,,665828,593974,607259,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,640492,665828,663757,543309,673490,683011,664954,592450,640492,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Grounded Into DP,False,8,Bot,60,0,1,,,665828,593974,607259,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,640492,665828,663757,543309,673490,683011,664954,592450,640492,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Offensive Substitution,True,9,Top,61,0,0,,,,593974,607259,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,640492,665828,663757,543309,673490,683011,664954,592450,640492,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Groundout,False,9,Top,61,0,0,,,,593974,607259,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,593428,665828,663757,543309,673490,683011,664954,592450,,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Walk,False,9,Top,62,0,1,,,,593974,607259,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,593428,665828,663757,543309,673490,683011,664954,592450,,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Pickoff Caught Stealing 2B,True,9,Top,63,0,1,,,663757,593974,607259,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,593428,665828,663757,543309,673490,683011,664954,592450,,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Groundout,False,9,Top,63,0,3,,,,593974,607259,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,593428,665828,663757,543309,673490,683011,664954,592450,,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
Defensive Switch,True,9,Bot,64,0,0,,,,593974,607259,650402,596059,592450,665487,519203,665742,518934,630105,664056,641525,643396,593428,665828,663757,543309,673490,683011,664954,592450,,543309,664954,519203,641525,650402,630105,518934,596059,683011,673490,643396,665742,664056,663757,665828,665487
