Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,Third_Base,Second_Base,First_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Away_Lineup_1,Home_Lineup_2,Away_Lineup_2,Home_Lineup_3,Away_Lineup_3,Home_Lineup_4,Away_Lineup_4,Home_Lineup_5,Away_Lineup_5,Home_Lineup_6,Away_Lineup_6,Home_Lineup_7,Away_Lineup_7,Home_Lineup_8,Away_Lineup_8,Home_Lineup_9,Away_Lineup_9,Home_DH,Away_DH,Home_C,Away_C,Home_1B,Away_1B,Home_2B,Away_2B,Home_3B,Away_3B,Home_SS,Away_SS,Home_LF,Away_LF,Home_CF,Away_CF,Home_RF,Away_RF
Strikeout,False,1,Top,1,0,0,,,,670912,425794,678225,669242,668804,676475,457705,502671,656582,571448,682848,575929,641943,641933,681962,680700,663845,691023,675961,691026,457705,676475,682848,575929,663845,502671,678225,669242,681962,571448,675961,691026,668804,641933,641943,680700,656582,691023
Groundout,False,1,Top,2,0,1,,,,670912,425794,678225,669242,668804,676475,457705,502671,656582,571448,682848,575929,641943,641933,681962,680700,663845,691023,675961,691026,457705,676475,682848,575929,663845,502671,678225,669242,681962,571448,675961,691026,668804,641933,641943,680700,656582,691023
Flyout,False,1,Top,3,0,2,,,,670912,425794,678225,669242,668804,676475,457705,502671,656582,571448,682848,575929,641943,641933,681962,680700,663845,691023,675961,691026,457705,676475,682848,575929,663845,502671,678225,669242,681962,571448,675961,691026,668804,641933,641943,680700,656582,691023
Groundout,False,1,Bot,4,0,0,,,,670912,425794,678225,669242,668804,676475,457705,502671,656582,571448,682848,575929,641943,641933,681962,680700,663845,691023,675961,691026,457705,676475,682848,575929,663845,502671,678225,669242,681962,571448,675961,691026,668804,641933,641943,680700,656582,691023
Flyout,False,1,Bot,5,0,1,,,,670912,425794,678225,669242,668804,676475,457705,502671,656582,571448,682848,575929,641943,641933,681962,680700,663845,691023,675961,691026,457705,676475,682848,575929,663845,502671,678225,669242,681962,571448,675961,691026,668804,641933,641943,680700,656582,691023
Lineout,False,1,Bot,6,0,2,,,,670912,425794,678225,669242,668804,676475,457705,502671,656582,571448,682848,575929,641943,641933,681962,680700,663845,691023,675961,691026,457705,676475,682848,575929,663845,502671,678225,669242,681962,571448,675961,691026,668804,641933,641943,680700,656582,691023
Single,False,2,Top,7,0,0,,,,670912,425794,678225,669242,668804,676475,457705,502671,656582,571448,682848,575929,641943,641933,681962,680700,663845,691023,675961,691026,457705,676475,682848,575929,663845,502671,678225,669242,681962,571448,675961,691026,668804,641933,641943,680700,656582,691023
Balk,False,2,Top,8,0,0,,,571448,670912,425794,678225,669242,668804,676475,457705,502671,656582,571448,682848,575929,641943,641933,681962,680700,663845,691023,675961,691026,457705,676475,682848,575929,663845,502671,678225,669242,681962,571448,675961,691026,668804,641933,641943,680700,656582,691023
Strikeout,False,2,Top,8,0,0,,571448,,670912,425794,678225,669242,668804,676475,457705,502671,656582,571448,682848,575929,641943,641933,681962,680700,663845,691023,675961,691026,457705,676475,682848,575929,663845,502671,678225,669242,681962,571448,675961,691026,668804,641933,641943,680700,656582,691023
Groundout,False,2,Top,9,0,1,,571448,,670912,425794,678225,669242,668804,676475,457705,502671,656582,571448,682848,575929,641943,641933,681962,680700,663845,691023,675961,691026,457705,676475,682848,575929,663845,502671,678225,669242,681962,571448,675961,691026,668804,641933,641943,680700,656582,691023
