Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,Third_Base,Second_Base,First_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Away_Lineup_1,Home_Lineup_2,Away_Lineup_2,Home_Lineup_3,Away_Lineup_3,Home_Lineup_4,Away_Lineup_4,Home_Lineup_5,Away_Lineup_5,Home_Lineup_6,Away_Lineup_6,Home_Lineup_7,Away_Lineup_7,Home_Lineup_8,Away_Lineup_8,Home_Lineup_9,Away_Lineup_9,Home_DH,Away_DH,Home_C,Away_C,Home_1B,Away_1B,Home_2B,Away_2B,Home_3B,Away_3B,Home_SS,Away_SS,Home_LF,Away_LF,Home_CF,Away_CF,Home_RF,Away_RF
Game Advisory,False,1,Top,1,0,0,,,,668933,607067,621028,592885,680574,680911,663697,642133,641584,661388,668715,605119,669222,572138,656413,655316,666181,686894,592200,663368,663697,642133,592200,661388,668715,572138,621028,680911,669222,605119,680574,655316,666181,592885,656413,686894,641584,663368
Walk,False,1,Top,1,0,0,,,,668933,607067,621028,592885,680574,680911,663697,642133,641584,661388,668715,605119,669222,572138,656413,655316,666181,686894,592200,663368,663697,642133,592200,661388,668715,572138,621028,680911,669222,605119,680574,655316,666181,592885,656413,686894,641584,663368
Strikeout,False,1,Top,2,0,0,,,592885,668933,607067,621028,592885,680574,680911,663697,642133,641584,661388,668715,605119,669222,572138,656413,655316,666181,686894,592200,663368,663697,642133,592200,661388,668715,572138,621028,680911,669222,605119,680574,655316,666181,592885,656413,686894,641584,663368
Single,False,1,Top,3,0,1,,592885,,668933,607067,621028,592885,680574,680911,663697,642133,641584,661388,668715,605119,669222,572138,656413,655316,666181,686894,592200,663368,663697,642133,592200,661388,668715,572138,621028,680911,669222,605119,680574,655316,666181,592885,656413,686894,641584,663368
Lineout,False,1,Top,4,-1,1,,,642133,668933,607067,621028,592885,680574,680911,663697,642133,641584,661388,668715,605119,669222,572138,656413,655316,666181,686894,592200,663368,663697,642133,592200,661388,668715,572138,621028,680911,669222,605119,680574,655316,666181,592885,656413,686894,641584,663368
Groundout,False,1,Top,5,-1,2,,,642133,668933,607067,621028,592885,680574,680911,663697,642133,641584,661388,668715,605119,669222,572138,656413,655316,666181,686894,592200,663368,663697,642133,592200,661388,668715,572138,621028,680911,669222,605119,680574,655316,666181,592885,656413,686894,641584,663368
Lineout,False,1,Bot,6,-1,0,,,,668933,607067,621028,592885,680574,680911,663697,642133,641584,661388,668715,605119,669222,572138,656413,655316,666181,686894,592200,663368,663697,642133,592200,661388,668715,572138,621028,680911,669222,605119,680574,655316,666181,592885,656413,686894,641584,663368
Walk,False,1,Bot,7,-1,1,,,,668933,607067,621028,592885,680574,680911,663697,642133,641584,661388,668715,605119,669222,572138,656413,655316,666181,686894,592200,663368,663697,642133,592200,661388,668715,572138,621028,680911,669222,605119,680574,655316,666181,592885,656413,686894,641584,663368
Lineout,False,1,Bot,8,-1,1,,,680574,668933,607067,621028,592885,680574,680911,663697,642133,641584,661388,668715,605119,669222,572138,656413,655316,666181,686894,592200,663368,663697,642133,592200,661388,668715,572138,621028,680911,669222,605119,680574,655316,666181,592885,656413,686894,641584,663368
Single,False,1,Bot,9,-1,2,,,680574,668933,607067,621028,592885,680574,680911,663697,642133,641584,661388,668715,605119,669222,572138,656413,655316,666181,686894,592200,663368,663697,642133,592200,661388,668715,572138,621028,680911,669222,605119,680574,655316,666181,592885,656413,686894,641584,663368
