Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,Third_Base,Second_Base,First_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Away_Lineup_1,Home_Lineup_2,Away_Lineup_2,Home_Lineup_3,Away_Lineup_3,Home_Lineup_4,Away_Lineup_4,Home_Lineup_5,Away_Lineup_5,Home_Lineup_6,Away_Lineup_6,Home_Lineup_7,Away_Lineup_7,Home_Lineup_8,Away_Lineup_8,Home_Lineup_9,Away_Lineup_9,Home_DH,Away_DH,Home_C,Away_C,Home_1B,Away_1B,Home_2B,Away_2B,Home_3B,Away_3B,Home_SS,Away_SS,Home_LF,Away_LF,Home_CF,Away_CF,Home_RF,Away_RF
Lineout,False,1,Top,1,0,0,,,,554430,682847,656941,678225,607208,668804,547180,669707,664761,669261,592663,609280,592206,641943,624641,663845,595909,693304,665506,641511,656941,668804,592663,641511,547180,663845,624641,678225,664761,669707,607208,693304,595909,641943,665506,669261,592206,609280
Strikeout,False,1,Top,2,0,1,,,,554430,682847,656941,678225,607208,668804,547180,669707,664761,669261,592663,609280,592206,641943,624641,663845,595909,693304,665506,641511,656941,668804,592663,641511,547180,663845,624641,678225,664761,669707,607208,693304,595909,641943,665506,669261,592206,609280
Strikeout,False,1,Top,3,0,2,,,,554430,682847,656941,678225,607208,668804,547180,669707,664761,669261,592663,609280,592206,641943,624641,663845,595909,693304,665506,641511,656941,668804,592663,641511,547180,663845,624641,678225,664761,669707,607208,693304,595909,641943,665506,669261,592206,609280
Home Run,False,1,Bot,4,0,0,,,,554430,682847,656941,678225,607208,668804,547180,669707,664761,669261,592663,609280,592206,641943,624641,663845,595909,693304,665506,641511,656941,668804,592663,641511,547180,663845,624641,678225,664761,669707,607208,693304,595909,641943,665506,669261,592206,609280
Double,False,1,Bot,5,1,0,,,,554430,682847,656941,678225,607208,668804,547180,669707,664761,669261,592663,609280,592206,641943,624641,663845,595909,693304,665506,641511,656941,668804,592663,641511,547180,663845,624641,678225,664761,669707,607208,693304,595909,641943,665506,669261,592206,609280
Walk,False,1,Bot,6,1,0,,607208,,554430,682847,656941,678225,607208,668804,547180,669707,664761,669261,592663,609280,592206,641943,624641,663845,595909,693304,665506,641511,656941,668804,592663,641511,547180,663845,624641,678225,664761,669707,607208,693304,595909,641943,665506,669261,592206,609280
Lineout,False,1,Bot,7,1,0,,607208,547180,554430,682847,656941,678225,607208,668804,547180,669707,664761,669261,592663,609280,592206,641943,624641,663845,595909,693304,665506,641511,656941,668804,592663,641511,547180,663845,624641,678225,664761,669707,607208,693304,595909,641943,665506,669261,592206,609280
Forceout,False,1,Bot,8,1,1,,607208,547180,554430,682847,656941,678225,607208,668804,547180,669707,664761,669261,592663,609280,592206,641943,624641,663845,595909,693304,665506,641511,656941,668804,592663,641511,547180,663845,624641,678225,664761,669707,607208,693304,595909,641943,665506,669261,592206,609280
Groundout,False,1,Bot,9,1,2,607208,,592663,554430,682847,656941,678225,607208,668804,547180,669707,664761,669261,592663,609280,592206,641943,624641,663845,595909,693304,665506,641511,656941,668804,592663,641511,547180,663845,624641,678225,664761,669707,607208,693304,595909,641943,665506,669261,592206,609280
Lineout,False,2,Top,10,1,0,,,,554430,682847,656941,678225,607208,668804,547180,669707,664761,669261,592663,609280,592206,641943,624641,663845,595909,693304,665506,641511,656941,668804,592663,641511,547180,663845,624641,678225,664761,669707,607208,693304,595909,641943,665506,669261,592206,609280
