Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,Third_Base,Second_Base,First_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Away_Lineup_1,Home_Lineup_2,Away_Lineup_2,Home_Lineup_3,Away_Lineup_3,Home_Lineup_4,Away_Lineup_4,Home_Lineup_5,Away_Lineup_5,Home_Lineup_6,Away_Lineup_6,Home_Lineup_7,Away_Lineup_7,Home_Lineup_8,Away_Lineup_8,Home_Lineup_9,Away_Lineup_9,Home_DH,Away_DH,Home_C,Away_C,Home_1B,Away_1B,Home_2B,Away_2B,Home_3B,Away_3B,Home_SS,Away_SS,Home_LF,Away_LF,Home_CF,Away_CF,Home_RF,Away_RF
Flyout,False,1,Top,1,0,0,,,,671096,502171,682829,596103,670770,527038,668715,573262,641584,672275,663697,682641,458015,592626,687952,681584,666181,669477,571912,689172,687952,592626,571912,672275,458015,527038,663697,689172,668715,681584,682829,669477,666181,596103,670770,682641,641584,573262
Flyout,False,1,Top,2,0,1,,,,671096,502171,682829,596103,670770,527038,668715,573262,641584,672275,663697,682641,458015,592626,687952,681584,666181,669477,571912,689172,687952,592626,571912,672275,458015,527038,663697,689172,668715,681584,682829,669477,666181,596103,670770,682641,641584,573262
Strikeout,False,1,Top,3,0,2,,,,671096,502171,682829,596103,670770,527038,668715,573262,641584,672275,663697,682641,458015,592626,687952,681584,666181,669477,571912,689172,687952,592626,571912,672275,458015,527038,663697,689172,668715,681584,682829,669477,666181,596103,670770,682641,641584,573262
Walk,False,1,Bot,4,0,0,,,,671096,502171,682829,596103,670770,527038,668715,573262,641584,672275,663697,682641,458015,592626,687952,681584,666181,669477,571912,689172,687952,592626,571912,672275,458015,527038,663697,689172,668715,681584,682829,669477,666181,596103,670770,682641,641584,573262
Caught Stealing 2B,True,1,Bot,5,0,0,,,682829,671096,502171,682829,596103,670770,527038,668715,573262,641584,672275,663697,682641,458015,592626,687952,681584,666181,669477,571912,689172,687952,592626,571912,672275,458015,527038,663697,689172,668715,681584,682829,669477,666181,596103,670770,682641,641584,573262
Groundout,False,1,Bot,5,0,2,,,,671096,502171,682829,596103,670770,527038,668715,573262,641584,672275,663697,682641,458015,592626,687952,681584,666181,669477,571912,689172,687952,592626,571912,672275,458015,527038,663697,689172,668715,681584,682829,669477,666181,596103,670770,682641,641584,573262
Walk,False,1,Bot,6,0,2,,,,671096,502171,682829,596103,670770,527038,668715,573262,641584,672275,663697,682641,458015,592626,687952,681584,666181,669477,571912,689172,687952,592626,571912,672275,458015,527038,663697,689172,668715,681584,682829,669477,666181,596103,670770,682641,641584,573262
Lineout,False,1,Bot,7,0,2,,,668715,671096,502171,682829,596103,670770,527038,668715,573262,641584,672275,663697,682641,458015,592626,687952,681584,666181,669477,571912,689172,687952,592626,571912,672275,458015,527038,663697,689172,668715,681584,682829,669477,666181,596103,670770,682641,641584,573262
Groundout,False,2,Top,8,0,0,,,,671096,502171,682829,596103,670770,527038,668715,573262,641584,672275,663697,682641,458015,592626,687952,681584,666181,669477,571912,689172,687952,592626,571912,672275,458015,527038,663697,689172,668715,681584,682829,669477,666181,596103,670770,682641,641584,573262
Lineout,False,2,Top,9,0,1,,,,671096,502171,682829,596103,670770,527038,668715,573262,641584,672275,663697,682641,458015,592626,687952,681584,666181,669477,571912,689172,687952,592626,571912,672275,458015,527038,663697,689172,668715,681584,682829,669477,666181,596103,670770,682641,641584,573262
Flyout,False,2,Top,10,0,2,,,,671096,502171,682829,596103,670770,527038,668715,573262,641584,672275,663697,682641,458015,592626,687952,681584,666181,669477,571912,689172,687952,592626,571912,672275,458015,527038,663697,689172,668715,681584,682829,669477,666181,596103,670770,682641,641584,573262
Groundout,False,2,Bot,11,0,0,,,,671096,502171,682829,596103,670770,527038,668715,573262,641584,672275,663697,682641,458015,592626,687952,681584,666181,669477,571912,689172,687952,592626,571912,672275,458015,527038,663697,689172,668715,681584,682829,669477,666181,596103,670770,682641,641584,573262
