Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,Third_Base,Second_Base,First_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Away_Lineup_1,Home_Lineup_2,Away_Lineup_2,Home_Lineup_3,Away_Lineup_3,Home_Lineup_4,Away_Lineup_4,Home_Lineup_5,Away_Lineup_5,Home_Lineup_6,Away_Lineup_6,Home_Lineup_7,Away_Lineup_7,Home_Lineup_8,Away_Lineup_8,Home_Lineup_9,Away_Lineup_9,Home_DH,Away_DH,Home_C,Away_C,Home_1B,Away_1B,Home_2B,Away_2B,Home_3B,Away_3B,Home_SS,Away_SS,Home_LF,Away_LF,Home_CF,Away_CF,Home_RF,Away_RF
Pop Out,False,1,Top,1,0,0,,,,543037,676710,518934,657077,592450,646240,650402,457759,519317,807799,643396,594807,664056,680776,656185,622569,683011,657136,666163,649966,519317,594807,666163,657136,518934,457759,650402,649966,643396,646240,683011,622569,656185,807799,664056,680776,592450,657077
Single,False,1,Top,2,0,1,,,,543037,676710,518934,657077,592450,646240,650402,457759,519317,807799,643396,594807,664056,680776,656185,622569,683011,657136,666163,649966,519317,594807,666163,657136,518934,457759,650402,649966,643396,646240,683011,622569,656185,807799,664056,680776,592450,657077
Flyout,False,1,Top,3,0,1,,,646240,543037,676710,518934,657077,592450,646240,650402,457759,519317,807799,643396,594807,664056,680776,656185,622569,683011,657136,666163,649966,519317,594807,666163,657136,518934,457759,650402,649966,643396,646240,683011,622569,656185,807799,664056,680776,592450,657077
Flyout,False,1,Top,4,0,2,,,646240,543037,676710,518934,657077,592450,646240,650402,457759,519317,807799,643396,594807,664056,680776,656185,622569,683011,657136,666163,649966,519317,594807,666163,657136,518934,457759,650402,649966,643396,646240,683011,622569,656185,807799,664056,680776,592450,657077
Strikeout,False,1,Bot,5,0,0,,,,543037,676710,518934,657077,592450,646240,650402,457759,519317,807799,643396,594807,664056,680776,656185,622569,683011,657136,666163,649966,519317,594807,666163,657136,518934,457759,650402,649966,643396,646240,683011,622569,656185,807799,664056,680776,592450,657077
Pop Out,False,1,Bot,6,0,1,,,,543037,676710,518934,657077,592450,646240,650402,457759,519317,807799,643396,594807,664056,680776,656185,622569,683011,657136,666163,649966,519317,594807,666163,657136,518934,457759,650402,649966,643396,646240,683011,622569,656185,807799,664056,680776,592450,657077
Groundout,False,1,Bot,7,0,2,,,,543037,676710,518934,657077,592450,646240,650402,457759,519317,807799,643396,594807,664056,680776,656185,622569,683011,657136,666163,649966,519317,594807,666163,657136,518934,457759,650402,649966,643396,646240,683011,622569,656185,807799,664056,680776,592450,657077
Single,False,2,Top,8,0,0,,,,543037,676710,518934,657077,592450,646240,650402,457759,519317,807799,643396,594807,664056,680776,656185,622569,683011,657136,666163,649966,519317,594807,666163,657136,518934,457759,650402,649966,643396,646240,683011,622569,656185,807799,664056,680776,592450,657077
Single,False,2,Top,9,0,0,,,594807,543037,676710,518934,657077,592450,646240,650402,457759,519317,807799,643396,594807,664056,680776,656185,622569,683011,657136,666163,649966,519317,594807,666163,657136,518934,457759,650402,649966,643396,646240,683011,622569,656185,807799,664056,680776,592450,657077
Walk,False,2,Top,10,0,0,594807,680776,,543037,676710,518934,657077,592450,646240,650402,457759,519317,807799,643396,594807,664056,680776,656185,622569,683011,657136,666163,649966,519317,594807,666163,657136,518934,457759,650402,649966,643396,646240,683011,622569,656185,807799,664056,680776,592450,657077
Forceout,False,2,Top,11,0,0,594807,680776,622569,543037,676710,518934,657077,592450,646240,650402,457759,519317,807799,643396,594807,664056,680776,656185,622569,683011,657136,666163,649966,519317,594807,666163,657136,518934,457759,650402,649966,643396,646240,683011,622569,656185,807799,664056,680776,592450,657077
